no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
274,22,1.8126649698743416,57,39,supertrend,0,0,0,1,0,0,0,0.1,10,0,5123,35.51100000000001,0.5606090181534257,-3.2896999999999847,376 days 02:45:00
275,82,1.7487061650044158,57,23,supertrend,0,0,0,1,0,0,0,0.1,10,0,5602,28.186999999999916,0.5221349518029276,-2.900799999999889,457 days 05:45:00
276,55,2.9922395779987356,18,9,supertrend,0,0,0,1,0,0,0,0.1,10,0,2643,-1.7670000000000137,0.3919788119561105,-14.489299999999963,1167 days 15:45:00
277,54,3.4964307991643624,41,31,supertrend,0,0,0,1,0,0,0,0.1,10,0,2234,-34.26100000000001,0.4825425246195166,-33.423100000000005,368 days 19:00:00
278,39,2.6795778205749388,30,28,supertrend,0,0,0,1,0,0,0,0.1,10,0,3336,-9.619000000000014,0.4982014388489209,-13.313299999999996,626 days 01:45:00
279,16,3.0248423158875255,66,13,supertrend,0,0,0,1,0,0,0,0.1,10,0,2434,-7.85299999999998,0.40714872637633526,-12.160600000000013,715 days 10:15:00
280,68,1.187367786816643,69,34,supertrend,0,0,0,1,0,0,0,0.1,10,0,7097,13.047999999999966,0.5505143018176695,-9.377200000000048,442 days 04:45:00
281,45,1.3439723746053138,17,9,supertrend,0,0,0,1,0,0,0,0.1,10,0,8601,-17.909000000000102,0.46273689105917915,-20.892199999999967,870 days 23:45:00
282,85,1.1106903395885852,29,9,supertrend,0,0,0,1,0,0,0,0.1,10,0,10351,-2.2990000000000457,0.4805332818085209,-5.763000000000029,739 days 15:15:00
283,63,0.5635809881700287,65,45,supertrend,0,0,0,1,0,0,0,0.1,10,0,8842,24.03700000000011,0.5795068988916535,-9.298199999999955,307 days 12:45:00
284,95,3.4873757676733783,66,38,supertrend,0,0,0,1,0,0,0,0.1,10,0,2124,-31.548000000000094,0.4854048964218456,-30.60720000000009,440 days 17:30:00
285,85,2.631413100117343,48,21,supertrend,0,0,0,1,0,0,0,0.1,10,0,3317,-2.360000000000049,0.47181187820319564,-13.60250000000007,940 days 00:30:00
286,18,1.6367599296658513,65,11,supertrend,0,0,0,1,0,0,0,0.1,10,0,6597,-8.09500000000006,0.4690010610883735,-15.64979999999995,590 days 20:15:00
287,63,3.4672170067680517,80,6,supertrend,0,0,0,1,0,0,0,0.1,10,0,2033,-5.6520000000000685,0.35415641908509593,-12.86960000000007,609 days 14:30:00
288,68,1.8760635721297507,66,4,supertrend,0,0,0,1,0,0,0,0.1,10,0,4731,-20.66099999999999,0.36017755231452125,-22.22539999999998,778 days 13:15:00
289,97,1.646756631115676,97,37,supertrend,0,0,0,1,0,0,0,0.1,10,0,5207,14.078999999999976,0.5350489725369695,-10.553000000000036,473 days 00:30:00
290,65,0.6820074029685494,60,23,supertrend,0,0,0,1,0,0,0,0.1,10,0,11946,14.788999999999909,0.5431943746860874,-2.7535000000000367,366 days 10:45:00
291,82,1.3854177106712127,91,36,supertrend,0,0,0,1,0,0,0,0.1,10,0,6167,35.54099999999987,0.5492135560239987,-3.6184000000000047,278 days 15:15:00
292,60,2.546352809729344,87,43,supertrend,0,0,0,1,0,0,0,0.1,10,0,3322,15.49600000000002,0.5433473810957254,-10.927899999999966,1046 days 11:45:00
293,30,1.200052709586366,52,7,supertrend,0,0,0,1,0,0,0,0.1,10,0,9633,-17.44999999999986,0.4490812830893803,-20.885400000000068,1468 days 02:00:00
294,65,0.8908378090339173,37,22,supertrend,0,0,0,1,0,0,0,0.1,10,0,10464,17.371000000000027,0.5456804281345565,-4.337900000000076,628 days 03:45:00
295,84,1.8828174430555813,13,34,supertrend,0,0,0,1,0,0,0,0.1,10,0,4692,14.853000000000101,0.5364450127877238,-10.564900000000016,324 days 03:15:00
296,49,2.201362916564375,68,8,supertrend,0,0,0,1,0,0,0,0.1,10,0,4207,-13.0569999999999,0.39624435464701685,-22.195499999999917,1170 days 17:15:00
297,19,3.4000102194551296,40,15,supertrend,0,0,0,1,0,0,0,0.1,10,0,2075,2.282999999999955,0.4014457831325301,-5.049900000000045,503 days 02:30:00
298,77,2.092800133060038,36,31,supertrend,0,0,0,1,0,0,0,0.1,10,0,4255,27.46099999999995,0.5356051703877791,-11.566899999999999,371 days 07:00:00
299,30,0.9124160210229395,93,41,supertrend,0,0,0,1,0,0,0,0.1,10,0,7825,18.583999999999996,0.5652396166134185,-4.600900000000063,340 days 23:15:00
300,78,0.731679834472893,42,49,supertrend,0,0,0,1,0,0,0,0.1,10,0,7598,14.53700000000033,0.5747565148723348,-7.265099999999899,300 days 21:45:00
301,64,1.1496794359988152,63,30,supertrend,0,0,0,1,0,0,0,0.1,10,0,7655,25.760000000000044,0.5510124101894187,-4.4769999999999825,313 days 21:15:00
302,79,3.2034201090630714,72,15,supertrend,0,0,0,1,0,0,0,0.1,10,0,2481,-11.50199999999997,0.422813381700927,-11.311799999999968,480 days 10:45:00
303,35,1.9619143906133345,64,24,supertrend,0,0,0,1,0,0,0,0.1,10,0,5074,16.898999999999983,0.5171462357114702,-12.391300000000038,366 days 18:45:00
