no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate
607,39,3.2654647076352106,40,10,supertrend,0,0,0,1,5,15,10,0.1,10,0,2034,387.1400000000003,0.27728613569321536
608,24,2.8654009605401387,71,26,supertrend,0,0,0,1,45,45,25,0.1,10,0,2742,535.5700000000049,0.5018234865061999
609,84,0.7242178914626227,55,35,supertrend,0,0,0,1,40,30,25,0.1,10,0,8760,243.16000000000895,0.5624429223744293
610,64,0.8804245052022208,72,35,supertrend,0,0,0,1,15,50,20,0.1,10,0,7954,764.4800000000103,0.5567010309278351
611,56,2.752192797177619,36,11,supertrend,0,0,0,1,35,45,15,0.1,10,0,2791,289.8199999999988,0.4288785381583662
612,70,3.4544277874317117,58,13,supertrend,0,0,0,1,20,40,15,0.1,10,0,2011,16.700000000003683,0.41372451516658376
613,100,3.286651037557771,47,15,supertrend,0,0,0,1,25,30,5,0.1,10,0,2066,-197.16000000000554,0.41626331074540174
614,55,3.169261219859673,76,32,supertrend,0,0,0,1,20,20,15,0.1,10,0,2450,48.55999999999699,0.5040816326530613
615,26,2.245749137055633,31,49,supertrend,0,0,0,1,25,40,5,0.1,10,0,3633,-60.290000000006785,0.5378475089457748
616,39,1.20316051337696,23,8,supertrend,0,0,0,1,35,50,15,0.1,10,0,9060,-26.310000000020864,0.4653421633554084
617,85,1.444101440032843,94,8,supertrend,0,0,0,1,40,40,10,0.1,10,0,6768,-555.3900000000222,0.4426713947990544
618,40,3.1390098999612657,97,11,supertrend,0,0,0,1,35,40,25,0.1,10,0,2206,532.8599999999944,0.4070716228467815
619,71,3.4505824057015095,44,5,supertrend,0,0,0,1,20,50,20,0.1,10,0,1891,432.1699999999987,0.37546271813855103
620,72,2.326423721700281,97,37,supertrend,0,0,0,1,5,20,20,0.1,10,0,3491,356.00999999999294,0.3732454883987396
621,70,1.7013518090960278,10,49,supertrend,0,0,0,1,30,50,15,0.1,10,0,4406,-559.950000000015,0.5481162051747617
622,27,1.9600819096842708,63,6,supertrend,0,0,0,1,45,50,15,0.1,10,0,4025,44.43999999998459,0.37714285714285717
623,21,1.115992109543919,71,25,supertrend,0,0,0,1,20,45,10,0.1,10,0,8404,475.97000000001253,0.5389100428367444
624,32,2.6919218952360158,97,47,supertrend,0,0,0,1,35,20,10,0.1,10,0,3026,174.64999999999077,0.5442828816920027
625,21,1.1821759274067838,12,5,supertrend,0,0,0,1,5,35,20,0.1,10,0,7829,206.1600000000069,0.37373866394175503
626,24,1.0960660201009946,14,37,supertrend,0,0,0,1,45,20,5,0.1,10,0,7116,-23.59999999998513,0.5541034288926363
627,31,1.9275838713387046,67,6,supertrend,0,0,0,1,45,35,10,0.1,10,0,4165,72.46999999999116,0.3771908763505402
628,26,2.4724263858812203,21,25,supertrend,0,0,0,1,30,40,5,0.1,10,0,3479,665.120000000004,0.5087668870365047
629,41,3.4811906598442808,39,25,supertrend,0,0,0,1,10,45,5,0.1,10,0,2057,286.87000000000285,0.41808458920758385
630,15,2.2826963130276474,17,15,supertrend,0,0,0,1,35,35,25,0.1,10,0,3535,-197.289999999992,0.46223479490806224
631,60,2.9262082610865177,11,26,supertrend,0,0,0,1,10,25,10,0.1,10,0,2737,109.33000000000789,0.4508586043112897
632,83,1.9677968707221627,80,32,supertrend,0,0,0,1,15,45,5,0.1,10,0,4292,-127.80999999999744,0.5142124883504194
633,69,2.1722108582560944,17,6,supertrend,0,0,0,1,30,30,5,0.1,10,0,3787,-815.0000000000164,0.3728545022445207
634,38,1.9550385060439686,63,20,supertrend,0,0,0,1,30,25,10,0.1,10,0,4928,68.58999999998264,0.5034496753246753
635,95,3.4739924977420724,98,40,supertrend,0,0,0,1,30,5,20,0.1,10,0,2010,-73.14999999998145,0.49502487562189057
636,21,1.0784841493378414,59,44,supertrend,0,0,0,1,5,50,10,0.1,10,0,6626,907.2200000000205,0.4670993057651675
637,14,3.2287426753398307,28,31,supertrend,0,0,0,1,5,45,10,0.1,10,0,2288,290.82999999999333,0.3387237762237762
638,17,3.186466697710954,92,5,supertrend,0,0,0,1,15,50,20,0.1,10,0,2056,495.570000000007,0.36284046692607
639,47,0.6530057324829871,92,14,supertrend,0,0,0,1,25,5,20,0.1,10,0,14719,-524.0499999999806,0.5250356681839798
640,50,3.495876452561428,28,22,supertrend,0,0,0,1,5,25,15,0.1,10,0,2045,361.55999999999676,0.3139364303178484
641,73,0.5965270405078422,82,14,supertrend,0,0,0,1,5,35,10,0.1,10,0,15375,-459.9699999999948,0.49242276422764225
642,10,3.40261937362618,65,23,supertrend,0,0,0,1,40,25,15,0.1,10,0,1853,572.6099999999981,0.434430652995143
643,35,1.8518796323003301,41,30,supertrend,0,0,0,1,10,30,15,0.1,10,0,4933,105.78999999999223,0.4992904926008514
644,48,1.2033403914226541,11,46,supertrend,0,0,0,1,35,30,20,0.1,10,0,5958,-50.98999999999046,0.5516951997314535
645,88,3.0056888176950265,14,24,supertrend,0,0,0,1,5,45,5,0.1,10,0,2531,505.15999999999985,0.3303042275780324
646,70,2.2914814378959583,90,34,supertrend,0,0,0,1,5,25,10,0.1,10,0,3623,-87.08999999999901,0.3723433618548164
647,42,1.2279129738727237,33,25,supertrend,0,0,0,1,35,10,5,0.1,10,0,7584,-100.62999999998715,0.5320411392405063
648,15,1.98412675347697,26,6,supertrend,0,0,0,1,25,15,25,0.1,10,0,3795,187.94999999997617,0.37285902503293805
649,52,1.5759379042474042,94,41,supertrend,0,0,0,1,30,5,20,0.1,10,0,5073,36.28000000002112,0.5306524738813325
650,44,3.1094913459624,99,17,supertrend,0,0,0,1,5,5,10,0.1,10,0,2394,-277.48000000000366,0.36507936507936506
651,68,2.249341932661213,40,26,supertrend,0,0,0,1,20,25,20,0.1,10,0,3867,161.97999999999115,0.5102146366692526
652,38,2.448183638556114,43,22,supertrend,0,0,0,1,35,10,20,0.1,10,0,3549,380.78000000001066,0.49732318963088196
653,19,1.0357245919490272,98,50,supertrend,0,0,0,1,50,45,15,0.1,10,0,6342,-305.62999999998146,0.5539262062440871
654,72,1.2429715975178925,96,25,supertrend,0,0,0,1,45,40,5,0.1,10,0,7246,849.5099999999986,0.5452663538504002
655,43,1.1272954941266669,18,7,supertrend,0,0,0,1,30,20,20,0.1,10,0,9650,260.47999999998956,0.4610362694300518
656,49,2.46810842199773,42,24,supertrend,0,0,0,1,40,10,5,0.1,10,0,3517,-269.0399999999995,0.500710833096389
657,33,3.2724425730348505,41,12,supertrend,0,0,0,1,50,45,10,0.1,10,0,2036,71.94000000001506,0.39587426326129665
658,88,2.564208093289473,56,30,supertrend,0,0,0,1,40,25,25,0.1,10,0,3133,169.1299999999933,0.5071816150654325
659,40,3.020043680469527,97,12,supertrend,0,0,0,1,40,35,20,0.1,10,0,2374,1270.6599999999917,0.42881213142375735
660,41,1.3210112635460836,49,46,supertrend,0,0,0,1,30,35,15,0.1,10,0,5664,-322.090000000019,0.5478460451977402
661,98,2.2887168863638907,45,36,supertrend,0,0,0,1,25,50,25,0.1,10,0,3491,-151.56000000001995,0.5233457462045259
662,83,2.9513230296810966,95,22,supertrend,0,0,0,1,15,35,5,0.1,10,0,2606,-7.809999999994034,0.46085955487336916
663,72,3.423289453401847,72,21,supertrend,0,0,0,1,15,30,10,0.1,10,0,2130,-176.19000000000483,0.4422535211267606
664,87,1.6205034554751352,65,40,supertrend,0,0,0,1,25,35,20,0.1,10,0,4902,74.34000000000424,0.5393716850265198
665,70,1.6166727814880053,81,4,supertrend,0,0,0,1,40,45,15,0.1,10,0,5259,-600.3699999999844,0.37269442859859286
666,85,1.954374563072676,86,49,supertrend,0,0,0,1,30,20,5,0.1,10,0,3856,222.650000000006,0.5484958506224067
667,78,1.0889356144876554,63,44,supertrend,0,0,0,1,15,15,15,0.1,10,0,6286,781.6800000000153,0.5583837098313713
668,70,1.7941390698415685,53,17,supertrend,0,0,0,1,20,45,15,0.1,10,0,5308,396.01999999999225,0.4907686510926903
669,74,2.233231758098868,89,43,supertrend,0,0,0,1,30,10,10,0.1,10,0,3527,54.609999999983984,0.5267933087609866
670,76,0.8741201714076846,53,39,supertrend,0,0,0,1,40,15,15,0.1,10,0,7518,109.13000000003126,0.5622505985634477
671,72,0.7841770775742891,47,43,supertrend,0,0,0,1,50,25,5,0.1,10,0,7546,-398.80999999997994,0.5633448184468592
672,18,0.7978308643903254,31,16,supertrend,0,0,0,1,40,25,15,0.1,10,0,12735,1191.9300000000312,0.5419709462112289
673,69,2.8641938010391046,53,49,supertrend,0,0,0,1,15,5,15,0.1,10,0,2587,-208.29999999999336,0.5056049478160031
674,54,2.013498712805197,62,35,supertrend,0,0,0,1,5,5,10,0.1,10,0,4239,-647.4000000000028,0.4158999764095305
675,74,1.8606452313184323,65,40,supertrend,0,0,0,1,5,5,15,0.1,10,0,4337,-132.99000000000228,0.42863730689416646
676,23,1.3088965101433485,16,30,supertrend,0,0,0,1,35,10,25,0.1,10,0,6916,-77.83000000000447,0.5384615384615384
677,15,3.2510446374561437,88,6,supertrend,0,0,0,1,10,35,25,0.1,10,0,1944,632.1600000000019,0.35030864197530864
678,92,2.360897502187103,64,15,supertrend,0,0,0,1,25,45,5,0.1,10,0,3538,-190.76999999998839,0.45279819106840025
679,83,0.9872711700884143,35,28,supertrend,0,0,0,1,15,40,25,0.1,10,0,8220,223.8699999999958,0.5413625304136253
680,17,2.5634463060010133,64,28,supertrend,0,0,0,1,15,45,5,0.1,10,0,3262,932.2899999999884,0.5058246474555488
681,89,2.175535800117888,75,47,supertrend,0,0,0,1,25,40,15,0.1,10,0,3527,201.97999999998933,0.538417918911256
682,73,1.191586105847195,82,8,supertrend,0,0,0,1,20,40,25,0.1,10,0,8766,557.1999999999855,0.47091033538672145
683,44,1.2899303053966658,40,42,supertrend,0,0,0,1,20,50,15,0.1,10,0,5918,604.430000000028,0.557451841838459
684,54,3.305496412798822,45,40,supertrend,0,0,0,1,50,30,5,0.1,10,0,2252,-222.84999999999923,0.5155417406749556
685,50,1.5726928639705915,10,28,supertrend,0,0,0,1,35,10,20,0.1,10,0,5822,67.74000000000888,0.5329783579525936
686,62,0.9269718585582887,87,42,supertrend,0,0,0,1,25,35,25,0.1,10,0,7066,149.9200000000069,0.569346164732522
687,46,0.9218642505678872,67,25,supertrend,0,0,0,1,40,45,5,0.1,10,0,9228,-179.67999999998142,0.5437798006068487
688,11,3.0530364113056727,65,19,supertrend,0,0,0,1,10,5,15,0.1,10,0,2107,-48.27000000000203,0.4527764594209777
689,93,1.5617707354696773,15,26,supertrend,0,0,0,1,5,25,15,0.1,10,0,5716,168.5700000000038,0.4203988803358992
690,77,2.617260185717209,73,18,supertrend,0,0,0,1,15,35,20,0.1,10,0,3131,-41.49000000001024,0.4573618652187799
691,30,2.022967500736459,21,32,supertrend,0,0,0,1,10,10,25,0.1,10,0,4387,-391.68999999999323,0.4973786186459995
692,56,0.812897580745272,78,26,supertrend,0,0,0,1,35,5,5,0.1,10,0,9690,92.83000000003449,0.538390092879257
693,23,0.6450709444328048,43,27,supertrend,0,0,0,1,15,35,25,0.1,10,0,11046,39.87000000001649,0.5468948035487959
694,70,3.4873822349348393,53,8,supertrend,0,0,0,1,15,5,20,0.1,10,0,1893,191.01999999999248,0.4532488114104596
695,36,3.000786970063279,21,8,supertrend,0,0,0,1,40,15,25,0.1,10,0,2234,502.2299999999784,0.39346463742166515
696,71,1.727028241754988,46,46,supertrend,0,0,0,1,35,40,5,0.1,10,0,4451,-526.6900000000032,0.5383059986519884
697,76,1.1000510268067933,52,23,supertrend,0,0,0,1,30,35,15,0.1,10,0,8234,357.28000000000793,0.5400777264998785
698,56,0.9189789926863199,32,36,supertrend,0,0,0,1,25,15,20,0.1,10,0,7726,86.0299999999927,0.5597980843903702
699,36,3.3467407879303916,25,31,supertrend,0,0,0,1,5,10,10,0.1,10,0,2186,-142.8800000000001,0.33074107959743826
700,17,2.3903116729664324,21,48,supertrend,0,0,0,1,35,15,20,0.1,10,0,3500,-228.69000000001347,0.5354285714285715
701,25,1.8402673692477465,46,40,supertrend,0,0,0,1,20,20,5,0.1,10,0,4693,-254.39000000000283,0.5346260387811634
702,15,2.389330303837398,72,10,supertrend,0,0,0,1,25,5,25,0.1,10,0,3021,128.45999999999253,0.44554783184376034
703,12,2.059054830933891,67,21,supertrend,0,0,0,1,10,10,20,0.1,10,0,4496,442.88999999999555,0.49088078291814946
704,39,2.4354069630566144,28,37,supertrend,0,0,0,1,10,30,25,0.1,10,0,3450,492.97000000000935,0.48840579710144927
705,40,3.136195396822909,35,47,supertrend,0,0,0,1,25,15,15,0.1,10,0,2406,-104.40999999999758,0.529093931837074
706,73,2.3450251962739843,59,44,supertrend,0,0,0,1,5,45,20,0.1,10,0,3315,276.13999999999896,0.37948717948717947
707,67,2.1602440073839215,28,29,supertrend,0,0,0,1,50,5,25,0.1,10,0,3985,-200.45000000000323,0.5202007528230865
708,29,0.754447065893297,61,17,supertrend,0,0,0,1,15,30,20,0.1,10,0,12630,826.3300000000265,0.5344418052256532
709,89,2.3226905056374036,30,47,supertrend,0,0,0,1,50,20,10,0.1,10,0,3283,561.8899999999949,0.5403594273530308
710,86,2.388786908273197,40,38,supertrend,0,0,0,1,45,15,20,0.1,10,0,3341,241.95999999999094,0.5354684226279557
711,34,0.5767902277436128,74,22,supertrend,0,0,0,1,10,20,15,0.1,10,0,12804,347.8300000000304,0.5420181193377069
712,46,2.064454323614564,60,26,supertrend,0,0,0,1,35,30,10,0.1,10,0,4425,124.44000000000392,0.5132203389830509
713,94,3.3908725004701505,63,29,supertrend,0,0,0,1,5,35,5,0.1,10,0,2080,671.659999999998,0.32403846153846155
714,60,3.2008176852557266,24,35,supertrend,0,0,0,1,50,40,10,0.1,10,0,2356,-864.6999999999953,0.5033955857385399
715,17,2.028665450647647,27,38,supertrend,0,0,0,1,5,25,5,0.1,10,0,4355,237.35000000000855,0.41446613088404133
716,28,1.234259602722882,68,9,supertrend,0,0,0,1,20,15,25,0.1,10,0,8776,159.1099999999915,0.47105742935278033
717,15,0.8083920178031125,78,23,supertrend,0,0,0,1,10,10,15,0.1,10,0,11030,707.6700000000062,0.5306436990027199
718,94,2.3490984079856467,18,23,supertrend,0,0,0,1,45,30,15,0.1,10,0,3542,-737.4400000000085,0.4827780914737436
719,49,2.2340875032632743,64,37,supertrend,0,0,0,1,10,5,25,0.1,10,0,3769,-50.96999999998684,0.5001326611833378
720,50,1.455751552242828,96,29,supertrend,0,0,0,1,20,50,20,0.1,10,0,6170,151.16000000000827,0.5361426256077796
721,47,3.3876393445110393,25,21,supertrend,0,0,0,1,50,5,5,0.1,10,0,2141,-71.47000000000776,0.4834189631013545
722,97,0.8261100918507308,15,10,supertrend,0,0,0,1,45,15,5,0.1,10,0,13014,-154.69000000002575,0.4987705547871523
723,40,2.489477952151017,25,48,supertrend,0,0,0,1,5,5,15,0.1,10,0,3223,472.58999999999514,0.4287930499534595
724,46,1.368164039434696,55,23,supertrend,0,0,0,1,35,25,5,0.1,10,0,7038,-239.59999999999195,0.5261437908496732
725,22,0.8733122000337887,51,46,supertrend,0,0,0,1,5,45,5,0.1,10,0,7130,902.9100000000003,0.47489481065918654
726,65,3.426135334180186,89,17,supertrend,0,0,0,1,50,20,10,0.1,10,0,2123,-527.8900000000085,0.43523316062176165
727,62,1.9159298392130788,22,38,supertrend,0,0,0,1,25,35,15,0.1,10,0,4329,32.76000000000067,0.534996534996535
728,25,3.0191830828666513,67,26,supertrend,0,0,0,1,15,15,5,0.1,10,0,2514,564.510000000005,0.47215592680986473
729,80,1.7117705235896152,89,24,supertrend,0,0,0,1,10,30,15,0.1,10,0,5308,769.829999999999,0.5003767897513187
730,23,1.773004889135501,38,13,supertrend,0,0,0,1,25,10,25,0.1,10,0,5481,370.7099999999914,0.47181171319102355
731,88,0.7926079382933031,11,4,supertrend,0,0,0,1,25,35,20,0.1,10,0,12002,-196.46999999998093,0.41526412264622564
732,26,1.7894645334003734,81,19,supertrend,0,0,0,1,5,50,15,0.1,10,0,5462,222.00999999999067,0.4077261076528744
733,38,0.754254424811287,29,28,supertrend,0,0,0,1,20,40,10,0.1,10,0,9854,448.6000000000063,0.5511467424396185
734,42,2.946086578211384,17,33,supertrend,0,0,0,1,25,40,25,0.1,10,0,2736,190.12999999999738,0.5036549707602339
735,90,3.1376722742340624,94,15,supertrend,0,0,0,1,5,20,10,0.1,10,0,2299,289.16000000000236,0.30578512396694213
736,56,1.3711667629062774,24,13,supertrend,0,0,0,1,15,15,5,0.1,10,0,7611,1226.100000000011,0.4977006963605308
737,61,3.2057532841514162,16,14,supertrend,0,0,0,1,50,45,5,0.1,10,0,2291,123.66000000000167,0.43387167175905716
738,19,1.0620574183593408,16,44,supertrend,0,0,0,1,35,50,25,0.1,10,0,6684,232.66000000002327,0.5577498503889886
739,64,0.9556249236944784,72,38,supertrend,0,0,0,1,30,15,15,0.1,10,0,7292,52.86000000001695,0.5581459133296763
740,32,2.6751763574583087,64,8,supertrend,0,0,0,1,15,20,10,0.1,10,0,2623,407.0000000000016,0.38238658025162026
741,52,2.512924562090249,51,20,supertrend,0,0,0,1,5,15,5,0.1,10,0,3455,-210.73999999999546,0.341534008683068
742,62,3.25490875350717,18,16,supertrend,0,0,0,1,10,5,15,0.1,10,0,2277,-523.6300000000051,0.4444444444444444
743,84,1.7473729239215974,72,48,supertrend,0,0,0,1,5,5,10,0.1,10,0,4304,-148.7099999999964,0.43355018587360594
744,100,0.6924335943979523,29,46,supertrend,0,0,0,1,50,40,25,0.1,10,0,7626,-447.40999999998326,0.5641227380015735
745,69,0.8342808056893353,62,8,supertrend,0,0,0,1,35,20,20,0.1,10,0,13396,463.0199999999936,0.4937294714840251
746,60,2.7776284186953757,71,13,supertrend,0,0,0,1,50,15,20,0.1,10,0,2829,70.09999999999945,0.43442912689996466
747,21,3.3502146145423266,52,22,supertrend,0,0,0,1,35,15,15,0.1,10,0,2024,469.21999999999,0.4644268774703557
748,19,1.5631303524632232,45,7,supertrend,0,0,0,1,30,15,10,0.1,10,0,5815,-213.8600000000174,0.41530524505588995
749,55,1.993217189937512,63,9,supertrend,0,0,0,1,35,50,25,0.1,10,0,4569,-769.2100000000041,0.4278835631429197
750,67,0.6960374019903289,44,47,supertrend,0,0,0,1,25,40,10,0.1,10,0,7594,-476.50999999998385,0.5604424545693969
751,77,2.9872770746599664,98,48,supertrend,0,0,0,1,50,25,15,0.1,10,0,2453,-422.2299999999866,0.5214023644516919
752,15,2.769573986743971,77,20,supertrend,0,0,0,1,30,40,25,0.1,10,0,2665,635.6399999999883,0.47054409005628517
753,45,2.3971144637225157,46,37,supertrend,0,0,0,1,30,20,25,0.1,10,0,3479,2.0200000000072578,0.5260132221902846
754,44,3.4881077284324418,71,38,supertrend,0,0,0,1,45,20,10,0.1,10,0,2088,-8.810000000004266,0.5148467432950191
755,90,2.0715836118543343,76,41,supertrend,0,0,0,1,10,10,25,0.1,10,0,3867,-26.150000000009186,0.49495733126454616
756,70,2.6476725315900698,49,47,supertrend,0,0,0,1,30,15,15,0.1,10,0,2849,-83.31000000000745,0.5342225342225342
757,43,1.1623502351083865,63,39,supertrend,0,0,0,1,45,5,25,0.1,10,0,6570,268.3400000000031,0.5426179604261796
758,74,1.0980024732563864,19,44,supertrend,0,0,0,1,30,30,15,0.1,10,0,6256,713.5400000000143,0.5663363171355499
759,67,1.423709398271771,80,5,supertrend,0,0,0,1,50,15,15,0.1,10,0,6423,-0.5499999999860847,0.40308267164876227
760,100,2.1423286649667395,71,21,supertrend,0,0,0,1,50,35,20,0.1,10,0,4008,454.2899999999918,0.4937624750499002
761,84,3.3650776360351005,24,41,supertrend,0,0,0,1,20,15,5,0.1,10,0,2146,-610.4699999999932,0.4874184529356943
762,40,2.6506624163670622,12,31,supertrend,0,0,0,1,20,10,10,0.1,10,0,3153,20.269999999997026,0.5042816365366318
763,13,2.228891566711999,13,36,supertrend,0,0,0,1,15,25,10,0.1,10,0,4030,-395.5999999999792,0.5198511166253101
764,77,1.2585472419481698,48,11,supertrend,0,0,0,1,10,10,20,0.1,10,0,8244,646.5699999999972,0.4819262493934983
765,40,1.7704063309097733,10,16,supertrend,0,0,0,1,45,45,25,0.1,10,0,5658,235.13000000001466,0.49628844114528103
766,84,2.8695999997306907,55,12,supertrend,0,0,0,1,5,40,20,0.1,10,0,2641,272.1799999999989,0.30556607345702386
767,90,2.4165353026987706,91,42,supertrend,0,0,0,1,50,15,15,0.1,10,0,3195,635.2699999999891,0.5270735524256651
768,75,2.6543017275303242,16,28,supertrend,0,0,0,1,20,50,20,0.1,10,0,3053,-422.5799999999924,0.49230265312807076
769,36,1.6527071383364698,80,49,supertrend,0,0,0,1,40,10,25,0.1,10,0,4681,-653.7900000000118,0.5379192480239265
770,80,2.1162754293947277,53,32,supertrend,0,0,0,1,25,5,15,0.1,10,0,3961,-185.26999999999248,0.5079525372380712
771,22,2.015318956010442,87,18,supertrend,0,0,0,1,20,15,25,0.1,10,0,4645,959.0800000000095,0.4960172228202368
772,54,1.8203485283309122,66,25,supertrend,0,0,0,1,50,45,15,0.1,10,0,5100,235.76000000001682,0.5207843137254902
773,99,3.0822539820010597,78,18,supertrend,0,0,0,1,40,35,20,0.1,10,0,2353,96.75999999999817,0.44028899277518063
774,18,1.9393456258807276,39,40,supertrend,0,0,0,1,25,10,20,0.1,10,0,4523,-471.2799999999979,0.5370329427371214
775,62,1.3464836789288919,78,35,supertrend,0,0,0,1,5,40,5,0.1,10,0,6042,695.6699999999989,0.4414101290963257
776,47,2.826395497594638,49,13,supertrend,0,0,0,1,45,20,10,0.1,10,0,2739,216.3699999999983,0.438846294267981
777,55,0.6156491070560015,92,5,supertrend,0,0,0,1,15,5,20,0.1,10,0,17964,-515.2000000000096,0.4661545312847918
778,21,2.2103360696638257,76,29,supertrend,0,0,0,1,40,40,10,0.1,10,0,4059,-107.35999999999672,0.5210643015521065
779,62,1.2734383134916247,93,23,supertrend,0,0,0,1,30,45,25,0.1,10,0,7380,502.3999999999837,0.5308943089430894
780,49,2.2142588747105325,54,9,supertrend,0,0,0,1,35,20,10,0.1,10,0,3857,-337.8699999999974,0.4236453201970443
781,12,2.4375043616001424,67,17,supertrend,0,0,0,1,20,30,15,0.1,10,0,3190,169.2100000000039,0.4579937304075235
782,30,1.9382444281567888,16,46,supertrend,0,0,0,1,50,25,10,0.1,10,0,4215,-32.850000000007185,0.5572953736654804
783,82,2.0276544450213123,23,13,supertrend,0,0,0,1,40,30,10,0.1,10,0,4396,156.26999999999407,0.45768880800727935
784,29,1.4200904243867956,62,37,supertrend,0,0,0,1,10,40,20,0.1,10,0,5992,108.61000000000195,0.515520694259012
785,44,0.8268063796852774,62,44,supertrend,0,0,0,1,25,10,20,0.1,10,0,7388,140.600000000019,0.5649702219815917
786,79,1.0431762212603917,32,23,supertrend,0,0,0,1,45,35,5,0.1,10,0,8594,51.05999999999949,0.5394461252036304
787,53,2.6565152926991393,56,30,supertrend,0,0,0,1,30,25,15,0.1,10,0,3123,209.41999999998848,0.5145693243675953
788,67,2.5160642769489194,47,47,supertrend,0,0,0,1,20,25,10,0.1,10,0,3031,182.1999999999896,0.5291982843945893
789,19,1.28699123915882,30,27,supertrend,0,0,0,1,20,15,5,0.1,10,0,7334,20.260000000001128,0.5374965912189801
790,47,0.5954320733952808,44,27,supertrend,0,0,0,1,40,15,5,0.1,10,0,11194,226.09000000002538,0.5493121314990174
791,56,1.0987735933849585,57,34,supertrend,0,0,0,1,30,35,25,0.1,10,0,7138,-237.15999999996734,0.5544970579994396
792,74,1.8002088002881862,26,21,supertrend,0,0,0,1,30,30,10,0.1,10,0,5119,180.30000000001178,0.5106466106661457
793,81,0.7539042577373803,93,29,supertrend,0,0,0,1,40,35,15,0.1,10,0,9498,-27.589999999964448,0.5489576753000631
794,50,1.0283712664095277,42,33,supertrend,0,0,0,1,20,10,10,0.1,10,0,7582,-44.44000000000324,0.5489316802954366
795,19,2.1449986455822354,30,41,supertrend,0,0,0,1,40,5,25,0.1,10,0,4009,-328.9099999999876,0.5270641057620354
796,45,0.8483906544407205,58,46,supertrend,0,0,0,1,30,10,25,0.1,10,0,7150,0.5700000000169894,0.5616783216783217
797,85,3.456450066139275,88,47,supertrend,0,0,0,1,45,25,10,0.1,10,0,2031,-278.4000000000012,0.5022156573116692
798,66,2.3330068416785865,83,7,supertrend,0,0,0,1,15,30,25,0.1,10,0,3477,-815.9700000000062,0.3810756399194708
799,15,1.8215498340230865,94,50,supertrend,0,0,0,1,20,5,5,0.1,10,0,4383,238.24000000000274,0.5334245950262377
800,79,1.3188354856008706,94,33,supertrend,0,0,0,1,15,25,25,0.1,10,0,6240,174.25000000001273,0.5373397435897436
801,74,1.5452392661862224,39,8,supertrend,0,0,0,1,25,45,15,0.1,10,0,6294,-94.00000000002501,0.43867175087384813
802,36,1.327486096573669,57,22,supertrend,0,0,0,1,30,35,10,0.1,10,0,7410,31.930000000007567,0.5271255060728745
803,76,1.1407905258450974,57,18,supertrend,0,0,0,1,30,50,10,0.1,10,0,8482,901.2299999999948,0.5315963216222589
804,69,3.2589353265115175,71,9,supertrend,0,0,0,1,5,20,15,0.1,10,0,2107,725.7600000000016,0.28713811105837683
805,49,2.1446896641314153,57,14,supertrend,0,0,0,1,40,35,25,0.1,10,0,4259,-116.69000000000574,0.4712373796665884
806,94,1.4066378473936785,67,12,supertrend,0,0,0,1,50,15,25,0.1,10,0,7008,446.1500000000026,0.4830194063926941
807,35,2.8175962131864587,63,5,supertrend,0,0,0,1,50,25,10,0.1,10,0,2459,-123.53000000001316,0.357055713704758
808,50,1.6344954727099175,11,28,supertrend,0,0,0,1,30,50,25,0.1,10,0,5596,252.1100000000065,0.5309149392423159
809,68,1.2531737528539044,28,4,supertrend,0,0,0,1,10,30,5,0.1,10,0,7161,-369.9999999999841,0.3817902527579947
810,25,1.7251989117896227,19,11,supertrend,0,0,0,1,45,40,25,0.1,10,0,5613,-194.86999999998397,0.4575093532870123
811,65,0.512733705310009,48,50,supertrend,0,0,0,1,30,25,5,0.1,10,0,8214,3.8100000000299588,0.5773070367664962
812,34,2.021866491696327,65,41,supertrend,0,0,0,1,50,30,20,0.1,10,0,4147,295.36999999999534,0.5432843019049916
813,25,1.151911291711766,43,6,supertrend,0,0,0,1,25,25,25,0.1,10,0,8761,686.9900000000098,0.437050565003995
814,47,1.7430615318198068,37,25,supertrend,0,0,0,1,15,50,10,0.1,10,0,5440,545.3700000000201,0.5154411764705882
815,80,2.4056720562697045,39,44,supertrend,0,0,0,1,15,35,15,0.1,10,0,3221,733.5200000000011,0.5305805650419124
816,30,2.038924009435817,74,42,supertrend,0,0,0,1,20,40,10,0.1,10,0,4123,183.13999999999896,0.5389279650739752
817,19,2.964238038763198,66,35,supertrend,0,0,0,1,5,40,5,0.1,10,0,2676,517.6399999999992,0.36061285500747386
818,98,3.00167647841866,23,23,supertrend,0,0,0,1,5,15,10,0.1,10,0,2449,636.930000000006,0.3319722335647203
819,41,0.5921092026483559,66,45,supertrend,0,0,0,1,30,15,25,0.1,10,0,8400,-116.06999999999971,0.5711904761904761
820,70,0.5693037811157172,68,4,supertrend,0,0,0,1,50,20,15,0.1,10,0,17736,-932.7000000000073,0.43476544880469103
821,15,1.7198707136892224,73,22,supertrend,0,0,0,1,5,50,15,0.1,10,0,5774,469.18999999999505,0.4329754069968826
822,19,1.7392432158377311,26,11,supertrend,0,0,0,1,20,5,10,0.1,10,0,5469,-433.35999999997784,0.46169317974035473
