no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate
1274,54,3.263213559819705,14,36,supertrend,0,0,0,1,200,350,100,0.1,10,0,258,4025.0,0.4728682170542636
1275,10,1.5182719798428237,23,33,supertrend,0,0,0,1,150,450,200,0.1,10,0,628,-8105.0,0.43312101910828027
1276,12,3.404086211523515,15,40,supertrend,0,0,0,1,200,200,150,0.1,10,0,251,1465.0,0.4701195219123506
1277,25,3.2093489355094698,13,19,supertrend,0,0,0,1,100,250,50,0.1,10,0,230,1940.0,0.30869565217391304
1278,65,3.0507452881983954,45,34,supertrend,0,0,0,1,300,500,200,0.1,10,0,283,-306.0,0.43109540636042404
1279,100,3.2369515143672913,44,47,supertrend,0,0,0,1,250,150,150,0.1,10,0,243,3287.0,0.51440329218107
1280,21,1.6866703172448365,92,24,supertrend,0,0,0,1,450,300,100,0.1,10,0,616,20.0,0.5097402597402597
1281,77,1.1812352993743291,74,27,supertrend,0,0,0,1,350,50,250,0.1,10,0,777,-1515.0,0.5173745173745173
1282,92,0.7737459098656276,93,40,supertrend,0,0,0,1,50,400,250,0.1,10,0,799,4006.0,0.3504380475594493
1283,24,1.580353255441321,73,21,supertrend,0,0,0,1,300,150,100,0.1,10,0,669,3141.0,0.5097159940209267
1284,72,1.9555120209058543,82,7,supertrend,0,0,0,1,100,500,150,0.1,10,0,432,-4767.0,0.2916666666666667
1285,76,3.383317115262853,53,39,supertrend,0,0,0,1,400,300,50,0.1,10,0,238,7425.0,0.5210084033613446
1286,47,2.736342516535813,24,5,supertrend,0,0,0,1,350,250,100,0.1,10,0,262,-538.0,0.3893129770992366
1287,30,3.0135072016106905,69,14,supertrend,0,0,0,1,150,250,50,0.1,10,0,238,4752.0,0.3949579831932773
1288,74,1.118137329786716,15,16,supertrend,0,0,0,1,50,100,150,0.1,10,0,960,2394.0,0.3385416666666667
1289,30,3.288488132412296,37,19,supertrend,0,0,0,1,50,450,100,0.1,10,0,210,-836.0,0.18095238095238095
1290,99,2.8903639234623526,53,39,supertrend,0,0,0,1,100,350,250,0.1,10,0,299,271.0,0.3377926421404682
1291,45,2.31009434232719,86,5,supertrend,0,0,0,1,50,250,50,0.1,10,0,336,-962.0,0.20535714285714285
1292,10,3.097819326850016,46,29,supertrend,0,0,0,1,500,350,150,0.1,10,0,287,-1156.0,0.47735191637630664
1293,52,2.239071226109155,40,45,supertrend,0,0,0,1,200,450,200,0.1,10,0,379,-2193.0,0.46965699208443273
1294,32,1.253661760887306,63,18,supertrend,0,0,0,1,450,100,200,0.1,10,0,858,2335.0,0.5337995337995338
1295,38,2.7309707487883417,37,35,supertrend,0,0,0,1,400,50,250,0.1,10,0,319,-1761.0,0.4952978056426332
1296,37,2.251601863665252,55,49,supertrend,0,0,0,1,500,450,200,0.1,10,0,377,-7323.0,0.4907161803713528
1297,45,3.215186164455312,81,30,supertrend,0,0,0,1,300,400,100,0.1,10,0,244,3306.0,0.46311475409836067
1298,55,2.1581143453680127,25,35,supertrend,0,0,0,1,150,300,150,0.1,10,0,417,-3159.0,0.41247002398081534
1299,18,0.5838103074223258,61,22,supertrend,0,0,0,1,400,400,50,0.1,10,0,1309,-740.0,0.5355233002291826
1300,84,1.3590353288575308,81,8,supertrend,0,0,0,1,200,400,250,0.1,10,0,800,-2532.0,0.4225
1301,15,1.5558928955466427,85,34,supertrend,0,0,0,1,450,500,100,0.1,10,0,612,-3863.0,0.5245098039215687
1302,86,2.412220224810161,25,13,supertrend,0,0,0,1,250,50,50,0.1,10,0,348,-1253.0,0.46264367816091956
1303,53,1.8711206291531493,12,13,supertrend,0,0,0,1,450,350,250,0.1,10,0,539,3175.0,0.4675324675324675
1304,19,1.00507497035283,11,20,supertrend,0,0,0,1,150,500,50,0.1,10,0,1031,2837.0,0.49078564500484967
1305,70,0.9373415951603172,93,33,supertrend,0,0,0,1,50,250,200,0.1,10,0,818,4304.0,0.33496332518337407
1306,34,0.9405362132040369,16,9,supertrend,0,0,0,1,500,50,250,0.1,10,0,1287,-2786.0,0.4972804972804973
