time,bid,ask,last,volume,time_msc,flags,volume_real,jst
2025-01-24 18:42:05.504000+00:00,21777.7,21779.5,0.0,0,1737751325504,1030,0.0,2025-01-25 03:42:05.504000+09:00
2025-01-24 18:42:05.704000+00:00,21777.4,21779.2,0.0,0,1737751325704,1030,0.0,2025-01-25 03:42:05.704000+09:00
2025-01-24 18:42:05.804000+00:00,21777.7,21779.5,0.0,0,1737751325804,1030,0.0,2025-01-25 03:42:05.804000+09:00
2025-01-24 18:42:05.905000+00:00,21777.9,21779.7,0.0,0,1737751325905,1030,0.0,2025-01-25 03:42:05.905000+09:00
2025-01-24 18:42:06.006000+00:00,21777.4,21779.2,0.0,0,1737751326006,1030,0.0,2025-01-25 03:42:06.006000+09:00
2025-01-24 18:42:06.106000+00:00,21777.7,21779.5,0.0,0,1737751326106,1030,0.0,2025-01-25 03:42:06.106000+09:00
2025-01-24 18:42:06.808000+00:00,21777.9,21779.7,0.0,0,1737751326808,1030,0.0,2025-01-25 03:42:06.808000+09:00
2025-01-24 18:42:06.908000+00:00,21777.7,21779.5,0.0,0,1737751326908,1030,0.0,2025-01-25 03:42:06.908000+09:00
2025-01-24 18:42:07.008000+00:00,21777.9,21779.7,0.0,0,1737751327008,1030,0.0,2025-01-25 03:42:07.008000+09:00
2025-01-24 18:42:07.307000+00:00,21777.7,21779.5,0.0,0,1737751327307,1030,0.0,2025-01-25 03:42:07.307000+09:00
2025-01-24 18:42:07.507000+00:00,21777.4,21779.2,0.0,0,1737751327507,1030,0.0,2025-01-25 03:42:07.507000+09:00
2025-01-24 18:42:07.607000+00:00,21776.9,21778.7,0.0,0,1737751327607,1030,0.0,2025-01-25 03:42:07.607000+09:00
2025-01-24 18:42:07.807000+00:00,21776.8,21778.6,0.0,0,1737751327807,1030,0.0,2025-01-25 03:42:07.807000+09:00
2025-01-24 18:42:07.907000+00:00,21776.4,21778.2,0.0,0,1737751327907,1030,0.0,2025-01-25 03:42:07.907000+09:00
2025-01-24 18:42:08.007000+00:00,21776.7,21778.5,0.0,0,1737751328007,1030,0.0,2025-01-25 03:42:08.007000+09:00
2025-01-24 18:42:09.408000+00:00,21776.9,21778.7,0.0,0,1737751329408,1030,0.0,2025-01-25 03:42:09.408000+09:00
2025-01-24 18:42:09.510000+00:00,21777.2,21779.0,0.0,0,1737751329510,1030,0.0,2025-01-25 03:42:09.510000+09:00
2025-01-24 18:42:09.609000+00:00,21776.9,21778.7,0.0,0,1737751329609,1030,0.0,2025-01-25 03:42:09.609000+09:00
2025-01-24 18:42:10.409000+00:00,21776.5,21778.3,0.0,0,1737751330409,1030,0.0,2025-01-25 03:42:10.409000+09:00
2025-01-24 18:42:10.610000+00:00,21776.2,21778.0,0.0,0,1737751330610,1030,0.0,2025-01-25 03:42:10.610000+09:00
2025-01-24 18:42:11.110000+00:00,21775.9,21777.7,0.0,0,1737751331110,1030,0.0,2025-01-25 03:42:11.110000+09:00
2025-01-24 18:42:11.510000+00:00,21776.2,21778.0,0.0,0,1737751331510,1030,0.0,2025-01-25 03:42:11.510000+09:00
2025-01-24 18:42:11.611000+00:00,21775.9,21777.7,0.0,0,1737751331611,1030,0.0,2025-01-25 03:42:11.611000+09:00
2025-01-24 18:42:12.210000+00:00,21775.7,21777.5,0.0,0,1737751332210,1030,0.0,2025-01-25 03:42:12.210000+09:00
2025-01-24 18:42:13.312000+00:00,21775.8,21777.6,0.0,0,1737751333312,1030,0.0,2025-01-25 03:42:13.312000+09:00
2025-01-24 18:42:13.412000+00:00,21775.3,21777.1,0.0,0,1737751333412,1030,0.0,2025-01-25 03:42:13.412000+09:00
2025-01-24 18:42:13.613000+00:00,21775.4,21777.2,0.0,0,1737751333613,1030,0.0,2025-01-25 03:42:13.613000+09:00
2025-01-24 18:42:13.713000+00:00,21775.3,21777.1,0.0,0,1737751333713,1030,0.0,2025-01-25 03:42:13.713000+09:00
2025-01-24 18:42:13.913000+00:00,21775.4,21777.2,0.0,0,1737751333913,1030,0.0,2025-01-25 03:42:13.913000+09:00
2025-01-24 18:42:15.414000+00:00,21775.7,21777.5,0.0,0,1737751335414,1030,0.0,2025-01-25 03:42:15.414000+09:00
2025-01-24 18:42:15.614000+00:00,21775.8,21777.6,0.0,0,1737751335614,1030,0.0,2025-01-25 03:42:15.614000+09:00
2025-01-24 18:42:15.714000+00:00,21775.3,21777.1,0.0,0,1737751335714,1030,0.0,2025-01-25 03:42:15.714000+09:00
2025-01-24 18:42:15.816000+00:00,21775.4,21777.2,0.0,0,1737751335816,1030,0.0,2025-01-25 03:42:15.816000+09:00
2025-01-24 18:42:16.116000+00:00,21775.7,21777.5,0.0,0,1737751336116,1030,0.0,2025-01-25 03:42:16.116000+09:00
2025-01-24 18:42:16.316000+00:00,21775.8,21777.6,0.0,0,1737751336316,1030,0.0,2025-01-25 03:42:16.316000+09:00
2025-01-24 18:42:16.416000+00:00,21775.7,21777.5,0.0,0,1737751336416,1030,0.0,2025-01-25 03:42:16.416000+09:00
2025-01-24 18:42:16.617000+00:00,21775.9,21777.7,0.0,0,1737751336617,1030,0.0,2025-01-25 03:42:16.617000+09:00
2025-01-24 18:42:16.714000+00:00,21775.8,21777.6,0.0,0,1737751336714,1030,0.0,2025-01-25 03:42:16.714000+09:00
2025-01-24 18:42:16.916000+00:00,21775.7,21777.5,0.0,0,1737751336916,1030,0.0,2025-01-25 03:42:16.916000+09:00
2025-01-24 18:42:17.018000+00:00,21775.9,21777.7,0.0,0,1737751337018,1030,0.0,2025-01-25 03:42:17.018000+09:00
2025-01-24 18:42:17.117000+00:00,21775.7,21777.5,0.0,0,1737751337117,1030,0.0,2025-01-25 03:42:17.117000+09:00
2025-01-24 18:42:17.318000+00:00,21775.8,21777.6,0.0,0,1737751337318,1030,0.0,2025-01-25 03:42:17.318000+09:00
2025-01-24 18:42:17.418000+00:00,21775.9,21777.7,0.0,0,1737751337418,1030,0.0,2025-01-25 03:42:17.418000+09:00
2025-01-24 18:42:17.619000+00:00,21776.0,21777.8,0.0,0,1737751337619,1030,0.0,2025-01-25 03:42:17.619000+09:00
2025-01-24 18:42:17.718000+00:00,21776.2,21778.0,0.0,0,1737751337718,1030,0.0,2025-01-25 03:42:17.718000+09:00
2025-01-24 18:42:17.919000+00:00,21775.8,21777.6,0.0,0,1737751337919,1030,0.0,2025-01-25 03:42:17.919000+09:00
2025-01-24 18:42:18.019000+00:00,21775.9,21777.7,0.0,0,1737751338019,1030,0.0,2025-01-25 03:42:18.019000+09:00
2025-01-24 18:42:18.219000+00:00,21775.7,21777.5,0.0,0,1737751338219,1030,0.0,2025-01-25 03:42:18.219000+09:00
2025-01-24 18:42:18.319000+00:00,21775.2,21777.0,0.0,0,1737751338319,1030,0.0,2025-01-25 03:42:18.319000+09:00
2025-01-24 18:42:18.619000+00:00,21774.8,21776.6,0.0,0,1737751338619,1030,0.0,2025-01-25 03:42:18.619000+09:00
2025-01-24 18:42:18.718000+00:00,21774.9,21776.7,0.0,0,1737751338718,1030,0.0,2025-01-25 03:42:18.718000+09:00
2025-01-24 18:42:18.919000+00:00,21775.2,21777.0,0.0,0,1737751338919,1030,0.0,2025-01-25 03:42:18.919000+09:00
2025-01-24 18:42:19.019000+00:00,21774.9,21776.7,0.0,0,1737751339019,1030,0.0,2025-01-25 03:42:19.019000+09:00
2025-01-24 18:42:19.718000+00:00,21774.7,21776.5,0.0,0,1737751339718,1030,0.0,2025-01-25 03:42:19.718000+09:00
2025-01-24 18:42:19.819000+00:00,21774.9,21776.7,0.0,0,1737751339819,1030,0.0,2025-01-25 03:42:19.819000+09:00
2025-01-24 18:42:19.918000+00:00,21774.8,21776.6,0.0,0,1737751339918,1030,0.0,2025-01-25 03:42:19.918000+09:00
2025-01-24 18:42:20.018000+00:00,21774.9,21776.7,0.0,0,1737751340018,1030,0.0,2025-01-25 03:42:20.018000+09:00
2025-01-24 18:42:20.117000+00:00,21774.8,21776.6,0.0,0,1737751340117,1030,0.0,2025-01-25 03:42:20.117000+09:00
2025-01-24 18:42:20.217000+00:00,21774.7,21776.5,0.0,0,1737751340217,1030,0.0,2025-01-25 03:42:20.217000+09:00
2025-01-24 18:42:20.517000+00:00,21774.8,21776.6,0.0,0,1737751340517,1030,0.0,2025-01-25 03:42:20.517000+09:00
2025-01-24 18:42:20.718000+00:00,21774.9,21776.7,0.0,0,1737751340718,1030,0.0,2025-01-25 03:42:20.718000+09:00
2025-01-24 18:42:20.918000+00:00,21774.7,21776.5,0.0,0,1737751340918,1030,0.0,2025-01-25 03:42:20.918000+09:00
2025-01-24 18:42:21.118000+00:00,21774.9,21776.7,0.0,0,1737751341118,1030,0.0,2025-01-25 03:42:21.118000+09:00
2025-01-24 18:42:21.319000+00:00,21774.8,21776.6,0.0,0,1737751341319,1030,0.0,2025-01-25 03:42:21.319000+09:00
2025-01-24 18:42:21.419000+00:00,21774.7,21776.5,0.0,0,1737751341419,1030,0.0,2025-01-25 03:42:21.419000+09:00
2025-01-24 18:42:21.718000+00:00,21774.5,21776.3,0.0,0,1737751341718,1030,0.0,2025-01-25 03:42:21.718000+09:00
2025-01-24 18:42:21.818000+00:00,21774.4,21776.2,0.0,0,1737751341818,1030,0.0,2025-01-25 03:42:21.818000+09:00
2025-01-24 18:42:21.918000+00:00,21774.0,21775.8,0.0,0,1737751341918,1030,0.0,2025-01-25 03:42:21.918000+09:00
2025-01-24 18:42:22.119000+00:00,21773.3,21775.1,0.0,0,1737751342119,1030,0.0,2025-01-25 03:42:22.119000+09:00
2025-01-24 18:42:22.321000+00:00,21773.2,21775.0,0.0,0,1737751342321,1030,0.0,2025-01-25 03:42:22.321000+09:00
2025-01-24 18:42:22.619000+00:00,21773.4,21775.2,0.0,0,1737751342619,1030,0.0,2025-01-25 03:42:22.619000+09:00
2025-01-24 18:42:23.523000+00:00,21773.2,21775.0,0.0,0,1737751343523,1030,0.0,2025-01-25 03:42:23.523000+09:00
2025-01-24 18:42:23.622000+00:00,21773.4,21775.2,0.0,0,1737751343622,1030,0.0,2025-01-25 03:42:23.622000+09:00
2025-01-24 18:42:23.922000+00:00,21773.5,21775.3,0.0,0,1737751343922,1030,0.0,2025-01-25 03:42:23.922000+09:00
2025-01-24 18:42:24.123000+00:00,21773.7,21775.5,0.0,0,1737751344123,1030,0.0,2025-01-25 03:42:24.123000+09:00
2025-01-24 18:42:24.221000+00:00,21773.4,21775.2,0.0,0,1737751344221,1030,0.0,2025-01-25 03:42:24.221000+09:00
2025-01-24 18:42:24.723000+00:00,21773.2,21775.0,0.0,0,1737751344723,1030,0.0,2025-01-25 03:42:24.723000+09:00
2025-01-24 18:42:25.022000+00:00,21771.4,21773.2,0.0,0,1737751345022,1030,0.0,2025-01-25 03:42:25.022000+09:00
2025-01-24 18:42:25.122000+00:00,21772.2,21774.0,0.0,0,1737751345122,1030,0.0,2025-01-25 03:42:25.122000+09:00
2025-01-24 18:42:25.222000+00:00,21772.4,21774.2,0.0,0,1737751345222,1030,0.0,2025-01-25 03:42:25.222000+09:00
2025-01-24 18:42:25.322000+00:00,21771.9,21773.7,0.0,0,1737751345322,1030,0.0,2025-01-25 03:42:25.322000+09:00
2025-01-24 18:42:25.421000+00:00,21772.4,21774.2,0.0,0,1737751345421,1030,0.0,2025-01-25 03:42:25.421000+09:00
2025-01-24 18:42:25.621000+00:00,21772.2,21774.0,0.0,0,1737751345621,1030,0.0,2025-01-25 03:42:25.621000+09:00
2025-01-24 18:42:25.821000+00:00,21772.4,21774.2,0.0,0,1737751345821,1030,0.0,2025-01-25 03:42:25.821000+09:00
2025-01-24 18:42:25.921000+00:00,21772.5,21774.3,0.0,0,1737751345921,1030,0.0,2025-01-25 03:42:25.921000+09:00
2025-01-24 18:42:26.021000+00:00,21772.4,21774.2,0.0,0,1737751346021,1030,0.0,2025-01-25 03:42:26.021000+09:00
2025-01-24 18:42:26.322000+00:00,21772.3,21774.1,0.0,0,1737751346322,1030,0.0,2025-01-25 03:42:26.322000+09:00
2025-01-24 18:42:26.421000+00:00,21772.2,21774.0,0.0,0,1737751346421,1030,0.0,2025-01-25 03:42:26.421000+09:00
2025-01-24 18:42:26.721000+00:00,21772.4,21774.2,0.0,0,1737751346721,1030,0.0,2025-01-25 03:42:26.721000+09:00
2025-01-24 18:42:26.822000+00:00,21772.3,21774.1,0.0,0,1737751346822,1030,0.0,2025-01-25 03:42:26.822000+09:00
2025-01-24 18:42:26.923000+00:00,21772.2,21774.0,0.0,0,1737751346923,1030,0.0,2025-01-25 03:42:26.923000+09:00
2025-01-24 18:42:27.223000+00:00,21772.4,21774.2,0.0,0,1737751347223,1030,0.0,2025-01-25 03:42:27.223000+09:00
2025-01-24 18:42:27.324000+00:00,21772.7,21774.5,0.0,0,1737751347324,1030,0.0,2025-01-25 03:42:27.324000+09:00
2025-01-24 18:42:27.623000+00:00,21772.5,21774.3,0.0,0,1737751347623,1030,0.0,2025-01-25 03:42:27.623000+09:00
2025-01-24 18:42:27.723000+00:00,21772.4,21774.2,0.0,0,1737751347723,1030,0.0,2025-01-25 03:42:27.723000+09:00
2025-01-24 18:42:27.823000+00:00,21772.2,21774.0,0.0,0,1737751347823,1030,0.0,2025-01-25 03:42:27.823000+09:00
2025-01-24 18:42:28.125000+00:00,21771.5,21773.3,0.0,0,1737751348125,1030,0.0,2025-01-25 03:42:28.125000+09:00
2025-01-24 18:42:28.326000+00:00,21771.9,21773.7,0.0,0,1737751348326,1030,0.0,2025-01-25 03:42:28.326000+09:00
2025-01-24 18:42:28.424000+00:00,21772.2,21774.0,0.0,0,1737751348424,1030,0.0,2025-01-25 03:42:28.424000+09:00
2025-01-24 18:42:28.525000+00:00,21771.9,21773.7,0.0,0,1737751348525,1030,0.0,2025-01-25 03:42:28.525000+09:00
2025-01-24 18:42:28.824000+00:00,21772.2,21774.0,0.0,0,1737751348824,1030,0.0,2025-01-25 03:42:28.824000+09:00
2025-01-24 18:42:28.925000+00:00,21771.9,21773.7,0.0,0,1737751348925,1030,0.0,2025-01-25 03:42:28.925000+09:00
2025-01-24 18:42:29.124000+00:00,21772.0,21773.8,0.0,0,1737751349124,1030,0.0,2025-01-25 03:42:29.124000+09:00
2025-01-24 18:42:29.224000+00:00,21772.3,21774.1,0.0,0,1737751349224,1030,0.0,2025-01-25 03:42:29.224000+09:00
2025-01-24 18:42:29.325000+00:00,21772.4,21774.2,0.0,0,1737751349325,1030,0.0,2025-01-25 03:42:29.325000+09:00
2025-01-24 18:42:29.524000+00:00,21772.3,21774.1,0.0,0,1737751349524,1030,0.0,2025-01-25 03:42:29.524000+09:00
2025-01-24 18:42:29.624000+00:00,21772.2,21774.0,0.0,0,1737751349624,1030,0.0,2025-01-25 03:42:29.624000+09:00
2025-01-24 18:42:29.824000+00:00,21771.7,21773.5,0.0,0,1737751349824,1030,0.0,2025-01-25 03:42:29.824000+09:00
2025-01-24 18:42:29.925000+00:00,21771.5,21773.3,0.0,0,1737751349925,1030,0.0,2025-01-25 03:42:29.925000+09:00
2025-01-24 18:42:30.024000+00:00,21771.7,21773.5,0.0,0,1737751350024,1030,0.0,2025-01-25 03:42:30.024000+09:00
2025-01-24 18:42:30.124000+00:00,21771.4,21773.2,0.0,0,1737751350124,1030,0.0,2025-01-25 03:42:30.124000+09:00
2025-01-24 18:42:30.327000+00:00,21771.7,21773.5,0.0,0,1737751350327,1030,0.0,2025-01-25 03:42:30.327000+09:00
2025-01-24 18:42:30.426000+00:00,21771.9,21773.7,0.0,0,1737751350426,1030,0.0,2025-01-25 03:42:30.426000+09:00
2025-01-24 18:42:30.526000+00:00,21772.2,21774.0,0.0,0,1737751350526,1030,0.0,2025-01-25 03:42:30.526000+09:00
2025-01-24 18:42:30.627000+00:00,21772.0,21773.8,0.0,0,1737751350627,1030,0.0,2025-01-25 03:42:30.627000+09:00
2025-01-24 18:42:30.727000+00:00,21772.4,21774.2,0.0,0,1737751350727,1030,0.0,2025-01-25 03:42:30.727000+09:00
2025-01-24 18:42:30.827000+00:00,21772.3,21774.1,0.0,0,1737751350827,1030,0.0,2025-01-25 03:42:30.827000+09:00
2025-01-24 18:42:30.927000+00:00,21772.4,21774.2,0.0,0,1737751350927,1030,0.0,2025-01-25 03:42:30.927000+09:00
2025-01-24 18:42:31.026000+00:00,21772.3,21774.1,0.0,0,1737751351026,1030,0.0,2025-01-25 03:42:31.026000+09:00
2025-01-24 18:42:31.227000+00:00,21772.4,21774.2,0.0,0,1737751351227,1030,0.0,2025-01-25 03:42:31.227000+09:00
2025-01-24 18:42:31.327000+00:00,21772.5,21774.3,0.0,0,1737751351327,1030,0.0,2025-01-25 03:42:31.327000+09:00
2025-01-24 18:42:31.427000+00:00,21772.4,21774.2,0.0,0,1737751351427,1030,0.0,2025-01-25 03:42:31.427000+09:00
2025-01-24 18:42:31.727000+00:00,21772.5,21774.3,0.0,0,1737751351727,1030,0.0,2025-01-25 03:42:31.727000+09:00
2025-01-24 18:42:31.827000+00:00,21772.4,21774.2,0.0,0,1737751351827,1030,0.0,2025-01-25 03:42:31.827000+09:00
2025-01-24 18:42:32.127000+00:00,21772.7,21774.5,0.0,0,1737751352127,1030,0.0,2025-01-25 03:42:32.127000+09:00
2025-01-24 18:42:32.227000+00:00,21772.4,21774.2,0.0,0,1737751352227,1030,0.0,2025-01-25 03:42:32.227000+09:00
2025-01-24 18:42:34.028000+00:00,21771.9,21773.7,0.0,0,1737751354028,1030,0.0,2025-01-25 03:42:34.028000+09:00
2025-01-24 18:42:34.228000+00:00,21772.2,21774.0,0.0,0,1737751354228,1030,0.0,2025-01-25 03:42:34.228000+09:00
2025-01-24 18:42:34.429000+00:00,21772.4,21774.2,0.0,0,1737751354429,1030,0.0,2025-01-25 03:42:34.429000+09:00
2025-01-24 18:42:34.628000+00:00,21772.3,21774.1,0.0,0,1737751354628,1030,0.0,2025-01-25 03:42:34.628000+09:00
2025-01-24 18:42:34.728000+00:00,21772.4,21774.2,0.0,0,1737751354728,1030,0.0,2025-01-25 03:42:34.728000+09:00
2025-01-24 18:42:34.930000+00:00,21772.2,21774.0,0.0,0,1737751354930,1030,0.0,2025-01-25 03:42:34.930000+09:00
2025-01-24 18:42:35.230000+00:00,21771.7,21773.5,0.0,0,1737751355230,1030,0.0,2025-01-25 03:42:35.230000+09:00
2025-01-24 18:42:35.430000+00:00,21771.4,21773.2,0.0,0,1737751355430,1030,0.0,2025-01-25 03:42:35.430000+09:00
2025-01-24 18:42:36.230000+00:00,21771.2,21773.0,0.0,0,1737751356230,1030,0.0,2025-01-25 03:42:36.230000+09:00
2025-01-24 18:42:36.430000+00:00,21771.4,21773.2,0.0,0,1737751356430,1030,0.0,2025-01-25 03:42:36.430000+09:00
2025-01-24 18:42:36.630000+00:00,21771.7,21773.5,0.0,0,1737751356630,1030,0.0,2025-01-25 03:42:36.630000+09:00
2025-01-24 18:42:36.731000+00:00,21772.3,21774.1,0.0,0,1737751356731,1030,0.0,2025-01-25 03:42:36.731000+09:00
2025-01-24 18:42:36.831000+00:00,21772.4,21774.2,0.0,0,1737751356831,1030,0.0,2025-01-25 03:42:36.831000+09:00
2025-01-24 18:42:37.230000+00:00,21772.2,21774.0,0.0,0,1737751357230,1030,0.0,2025-01-25 03:42:37.230000+09:00
2025-01-24 18:42:37.330000+00:00,21771.9,21773.7,0.0,0,1737751357330,1030,0.0,2025-01-25 03:42:37.330000+09:00
2025-01-24 18:42:37.530000+00:00,21772.0,21773.8,0.0,0,1737751357530,1030,0.0,2025-01-25 03:42:37.530000+09:00
2025-01-24 18:42:37.630000+00:00,21772.2,21774.0,0.0,0,1737751357630,1030,0.0,2025-01-25 03:42:37.630000+09:00
2025-01-24 18:42:37.730000+00:00,21771.9,21773.7,0.0,0,1737751357730,1030,0.0,2025-01-25 03:42:37.730000+09:00
2025-01-24 18:42:38.131000+00:00,21772.0,21773.8,0.0,0,1737751358131,1030,0.0,2025-01-25 03:42:38.131000+09:00
2025-01-24 18:42:38.231000+00:00,21771.9,21773.7,0.0,0,1737751358231,1030,0.0,2025-01-25 03:42:38.231000+09:00
2025-01-24 18:42:38.331000+00:00,21772.5,21774.3,0.0,0,1737751358331,1030,0.0,2025-01-25 03:42:38.331000+09:00
2025-01-24 18:42:38.431000+00:00,21772.2,21774.0,0.0,0,1737751358431,1030,0.0,2025-01-25 03:42:38.431000+09:00
2025-01-24 18:42:38.531000+00:00,21772.3,21774.1,0.0,0,1737751358531,1030,0.0,2025-01-25 03:42:38.531000+09:00
2025-01-24 18:42:38.831000+00:00,21772.4,21774.2,0.0,0,1737751358831,1030,0.0,2025-01-25 03:42:38.831000+09:00
2025-01-24 18:42:38.931000+00:00,21772.3,21774.1,0.0,0,1737751358931,1030,0.0,2025-01-25 03:42:38.931000+09:00
2025-01-24 18:42:39.231000+00:00,21772.4,21774.2,0.0,0,1737751359231,1030,0.0,2025-01-25 03:42:39.231000+09:00
2025-01-24 18:42:39.331000+00:00,21772.3,21774.1,0.0,0,1737751359331,1030,0.0,2025-01-25 03:42:39.331000+09:00
2025-01-24 18:42:39.531000+00:00,21772.4,21774.2,0.0,0,1737751359531,1030,0.0,2025-01-25 03:42:39.531000+09:00
2025-01-24 18:42:40.134000+00:00,21772.5,21774.3,0.0,0,1737751360134,1030,0.0,2025-01-25 03:42:40.134000+09:00
2025-01-24 18:42:40.236000+00:00,21773.7,21775.5,0.0,0,1737751360236,1030,0.0,2025-01-25 03:42:40.236000+09:00
2025-01-24 18:42:40.435000+00:00,21773.9,21775.7,0.0,0,1737751360435,1030,0.0,2025-01-25 03:42:40.435000+09:00
2025-01-24 18:42:40.636000+00:00,21773.7,21775.5,0.0,0,1737751360636,1030,0.0,2025-01-25 03:42:40.636000+09:00
2025-01-24 18:42:40.842000+00:00,21773.8,21775.6,0.0,0,1737751360842,1030,0.0,2025-01-25 03:42:40.842000+09:00
2025-01-24 18:42:40.938000+00:00,21773.7,21775.5,0.0,0,1737751360938,1030,0.0,2025-01-25 03:42:40.938000+09:00
2025-01-24 18:42:41.038000+00:00,21773.8,21775.6,0.0,0,1737751361038,1030,0.0,2025-01-25 03:42:41.038000+09:00
2025-01-24 18:42:41.136000+00:00,21774.0,21775.8,0.0,0,1737751361136,1030,0.0,2025-01-25 03:42:41.136000+09:00
2025-01-24 18:42:41.337000+00:00,21774.4,21776.2,0.0,0,1737751361337,1030,0.0,2025-01-25 03:42:41.337000+09:00
2025-01-24 18:42:41.437000+00:00,21774.2,21776.0,0.0,0,1737751361437,1030,0.0,2025-01-25 03:42:41.437000+09:00
2025-01-24 18:42:41.537000+00:00,21774.4,21776.2,0.0,0,1737751361537,1030,0.0,2025-01-25 03:42:41.537000+09:00
2025-01-24 18:42:41.637000+00:00,21774.3,21776.1,0.0,0,1737751361637,1030,0.0,2025-01-25 03:42:41.637000+09:00
2025-01-24 18:42:41.737000+00:00,21774.7,21776.5,0.0,0,1737751361737,1030,0.0,2025-01-25 03:42:41.737000+09:00
2025-01-24 18:42:41.838000+00:00,21774.8,21776.6,0.0,0,1737751361838,1030,0.0,2025-01-25 03:42:41.838000+09:00
2025-01-24 18:42:41.941000+00:00,21774.4,21776.2,0.0,0,1737751361941,1030,0.0,2025-01-25 03:42:41.941000+09:00
2025-01-24 18:42:42.140000+00:00,21774.3,21776.1,0.0,0,1737751362140,1030,0.0,2025-01-25 03:42:42.140000+09:00
2025-01-24 18:42:42.340000+00:00,21774.2,21776.0,0.0,0,1737751362340,1030,0.0,2025-01-25 03:42:42.340000+09:00
2025-01-24 18:42:42.540000+00:00,21774.4,21776.2,0.0,0,1737751362540,1030,0.0,2025-01-25 03:42:42.540000+09:00
2025-01-24 18:42:42.741000+00:00,21774.8,21776.6,0.0,0,1737751362741,1030,0.0,2025-01-25 03:42:42.741000+09:00
2025-01-24 18:42:42.840000+00:00,21774.9,21776.7,0.0,0,1737751362840,1030,0.0,2025-01-25 03:42:42.840000+09:00
2025-01-24 18:42:43.041000+00:00,21775.4,21777.2,0.0,0,1737751363041,1030,0.0,2025-01-25 03:42:43.041000+09:00
2025-01-24 18:42:43.142000+00:00,21775.3,21777.1,0.0,0,1737751363142,1030,0.0,2025-01-25 03:42:43.142000+09:00
2025-01-24 18:42:43.344000+00:00,21775.2,21777.0,0.0,0,1737751363344,1030,0.0,2025-01-25 03:42:43.344000+09:00
2025-01-24 18:42:43.443000+00:00,21775.0,21776.8,0.0,0,1737751363443,1030,0.0,2025-01-25 03:42:43.443000+09:00
