no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
338,14,2.8123317402048023,97,47,supertrend,0,0,0,1,75,250,100,0.1,10,0,3240,-1113.5000000000855,0.43364197530864196,-3074.920000000081,496 days 05:45:00
339,62,1.7881153618274617,63,50,supertrend,0,0,0,1,25,75,100,0.1,10,0,4517,706.7000000000517,0.30130617666592874,-1868.379999999993,979 days 15:30:00
340,30,2.050896544881948,21,34,supertrend,0,0,0,1,125,100,125,0.1,10,0,4741,10129.000000000016,0.5256275047458342,-396.1099999999882,703 days 09:30:00
341,21,1.337355889057567,72,42,supertrend,0,0,0,1,200,175,100,0.1,10,0,6275,3016.600000000206,0.541195219123506,-2964.5699999999188,1639 days 09:30:00
342,15,2.448147949940175,95,17,supertrend,0,0,0,1,200,150,125,0.1,10,0,3782,-44.599999999981264,0.46959280803807507,-1894.3299999999704,522 days 16:00:00
343,29,1.3198986962185,54,6,supertrend,0,0,0,1,25,50,125,0.1,10,0,7934,1979.2000000000116,0.31056213763549284,-2062.1100000000015,1213 days 03:00:00
344,49,2.685380739067298,93,47,supertrend,0,0,0,1,225,100,75,0.1,10,0,3263,-6089.799999999996,0.5274287465522526,-9105.019999999999,645 days 12:15:00
345,87,3.4288529597819792,99,7,supertrend,0,0,0,1,50,225,100,0.1,10,0,2108,5577.000000000001,0.27514231499051234,-1291.229999999996,439 days 23:30:00
346,75,2.7752298607728325,15,8,supertrend,0,0,0,1,75,175,75,0.1,10,0,3158,4187.300000000055,0.37555414819506017,-3967.1199999999726,746 days 19:45:00
347,18,1.0387965083764015,22,20,supertrend,0,0,0,1,50,175,25,0.1,10,0,10251,5370.2000000000135,0.4692225148765974,-2267.020000000064,1386 days 16:30:00
348,76,2.0108917934365986,48,48,supertrend,0,0,0,1,250,125,50,0.1,10,0,4121,1016.9000000000897,0.538946857558845,-6265.969999999991,1303 days 06:45:00
349,59,0.8208000039101392,55,12,supertrend,0,0,0,1,225,200,125,0.1,10,0,13473,62.99999999965712,0.518147405922957,-1476.0700000001632,993 days 06:00:00
350,38,2.458147069591535,68,34,supertrend,0,0,0,1,200,175,50,0.1,10,0,3889,217.80000000002292,0.521727950629982,-1486.6200000000001,530 days 00:00:00
351,68,2.416458328450757,78,17,supertrend,0,0,0,1,125,200,100,0.1,10,0,4150,381.19999999998254,0.46987951807228917,-4331.070000000051,1086 days 07:15:00
352,59,0.665998057629361,83,33,supertrend,0,0,0,1,75,100,25,0.1,10,0,9659,-7196.200000000113,0.512475411533285,-7554.230000000095,405 days 00:45:00
353,43,1.4698881900054044,30,16,supertrend,0,0,0,1,225,125,100,0.1,10,0,7654,13006.000000000102,0.5197282466684087,-1227.9399999999937,412 days 18:30:00
354,95,2.3989297859295826,47,18,supertrend,0,0,0,1,100,100,50,0.1,10,0,3870,-3160.600000000092,0.462015503875969,-5043.150000000054,945 days 16:15:00
355,27,2.0904411000731153,43,22,supertrend,0,0,0,1,150,50,25,0.1,10,0,4944,4075.2000000000153,0.5066747572815534,-3566.1900000000383,670 days 07:15:00
356,31,1.7256554319553343,46,34,supertrend,0,0,0,1,175,225,75,0.1,10,0,5557,3996.30000000001,0.5353608061903905,-637.7700000000474,1611 days 07:15:00
357,96,2.146651917762931,39,49,supertrend,0,0,0,1,250,200,125,0.1,10,0,3776,-2814.2000000000253,0.5296610169491526,-6137.830000000012,944 days 16:15:00
358,18,1.0902597719888623,86,17,supertrend,0,0,0,1,75,75,75,0.1,10,0,10359,7536.099999999996,0.5087363645139492,-577.9400000000018,709 days 10:45:00
359,50,1.1232723099518873,57,8,supertrend,0,0,0,1,250,25,100,0.1,10,0,10775,-2448.3999999999787,0.49243619489559165,-6538.159999999999,676 days 07:30:00
360,34,2.8387886520253987,35,32,supertrend,0,0,0,1,50,25,125,0.1,10,0,3260,-1302.0999999999804,0.4092024539877301,-4136.289999999999,1603 days 13:45:00
361,46,0.7762713277816417,93,27,supertrend,0,0,0,1,175,250,25,0.1,10,0,10181,-8907.19999999987,0.5306944308024752,-11186.09999999984,376 days 17:45:00
