no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
407,74,3.2757136040024317,30,15,supertrend,0,0,0,1,2,0,1,0.1,2,0,2432,1471.0400000000006,0.0912828947368421,-25.0,395 days 20:15:00
408,90,1.4655382883180192,46,45,supertrend,0,0,0,1,0,1,1,0.1,2,0,5129,8474.35999999998,0.570676545135504,-945.4099999999938,242 days 17:00:00
409,50,2.5539452412364287,20,42,supertrend,0,0,0,1,2,0,1,0.1,2,0,3304,2385.0000000000036,0.13165859564164648,-70.82999999999947,232 days 08:00:00
410,28,1.6050508329383182,10,33,supertrend,0,0,0,1,1,0,0,0.1,2,0,5888,4038.7699999999973,0.12058423913043478,-16.845999999999822,317 days 06:00:00
411,54,3.236071927074773,45,26,supertrend,0,0,0,1,0,0,0,0.1,2,0,2588,2068.3299999999995,0.5019319938176198,-1118.6680000000122,731 days 10:45:00
412,70,3.1962641598167925,96,12,supertrend,0,0,0,1,2,2,1,0.1,2,0,2566,2036.4299999999998,0.13445050662509742,-167.45999999999987,244 days 02:30:00
413,72,2.264930135942394,74,39,supertrend,0,0,0,1,2,0,1,0.1,2,0,3664,3802.880000000003,0.1449235807860262,4.955999999999858,188 days 22:45:00
414,23,1.3614580374581569,99,49,supertrend,0,0,0,1,1,0,0,0.1,2,0,5657,5259.260000000002,0.1309881562665724,14.16999999999939,102 days 23:15:00
415,25,1.0536802016636702,64,8,supertrend,0,0,0,1,2,2,1,0.1,2,0,11821,10032.720000000014,0.22223162169021232,11.772000000000208,69 days 08:45:00
416,70,3.2739605453307483,94,11,supertrend,0,0,0,1,2,1,0,0.1,2,0,2466,2199.7200000000007,0.09205190592051905,103.44000000000051,340 days 01:00:00
417,26,2.2367865930935986,72,32,supertrend,0,0,0,1,0,1,0,0.1,2,0,4236,5117.729999999987,0.5450897072710104,-1171.4770000000046,257 days 21:45:00
