no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
568,16,0.7591700468766411,24,18,supertrend,0,0,0,1,45,45,5,0.1,10,0,12735,660.8100000000086,0.5440125638005496,-187.0669999999975,585 days 12:00:00
569,13,0.81508977657712,94,30,supertrend,0,0,0,1,35,20,15,0.1,10,0,9629,-185.16999999999393,0.5506283103125974,-411.6979999999977,535 days 14:15:00
570,14,1.0092325961995081,81,25,supertrend,0,0,0,1,50,35,20,0.1,10,0,9283,-597.3299999999902,0.5395884950985673,-737.5489999999866,904 days 12:00:00
571,15,1.551109213159123,32,50,supertrend,0,0,0,1,15,20,25,0.1,10,0,5007,-71.11000000000786,0.5344517675254643,-225.32700000000415,708 days 08:15:00
572,82,1.0525927241975033,41,33,supertrend,0,0,0,1,20,15,5,0.1,10,0,7379,213.41000000003442,0.5510231738717983,-247.46099999999066,487 days 17:00:00
573,41,1.5091754978021854,35,8,supertrend,0,0,0,1,30,20,20,0.1,10,0,6730,-217.6400000000042,0.44546805349182766,-648.1580000000015,1658 days 22:45:00
574,38,1.123009374918384,13,15,supertrend,0,0,0,1,30,50,25,0.1,10,0,9595,883.9800000000073,0.5235018238665972,-405.5080000000032,752 days 13:45:00
575,67,1.612643122973061,47,27,supertrend,0,0,0,1,5,45,5,0.1,10,0,5670,300.7300000000123,0.4202821869488536,-572.8749999999944,1429 days 14:45:00
576,45,1.3949150271639414,25,43,supertrend,0,0,0,1,15,20,5,0.1,10,0,5608,855.4899999999939,0.5449358059914408,-534.4349999999982,511 days 12:45:00
577,56,2.426275660507448,82,16,supertrend,0,0,0,1,40,40,20,0.1,10,0,3604,432.48000000000707,0.4675360710321865,-314.07699999999954,938 days 04:45:00
578,43,2.872345439989849,96,5,supertrend,0,0,0,1,10,35,5,0.1,10,0,2405,417.96999999998616,0.35135135135135137,6.35999999999849,1440 days 10:00:00
579,26,1.744393727206842,88,14,supertrend,0,0,0,1,30,50,25,0.1,10,0,5693,587.8399999999981,0.4769014579307922,-386.298000000009,1070 days 23:30:00
580,82,1.7300903742245182,89,21,supertrend,0,0,0,1,40,10,15,0.1,10,0,5378,-186.36000000001286,0.5092971364819635,-816.7190000000127,1670 days 16:00:00
581,90,0.7309074557909035,57,10,supertrend,0,0,0,1,15,20,15,0.1,10,0,14725,-103.75000000002728,0.50723259762309,-641.8730000000226,1136 days 06:15:00
582,59,1.1074733941805293,14,29,supertrend,0,0,0,1,25,25,20,0.1,10,0,7641,89.84999999998831,0.5482266719015836,-333.3409999999984,352 days 19:45:00
583,20,3.154259284786099,86,25,supertrend,0,0,0,1,5,20,10,0.1,10,0,2292,534.6200000000019,0.3337696335078534,-157.496000000001,994 days 07:45:00
584,57,2.187404137861857,66,13,supertrend,0,0,0,1,5,35,10,0.1,10,0,4179,-10.349999999998545,0.3541517109356305,-802.0320000000071,1538 days 18:30:00
585,61,3.3453134899575216,16,12,supertrend,0,0,0,1,45,5,5,0.1,10,0,2116,690.2600000000016,0.47117202268431,-3.46900000000021,573 days 23:30:00
586,47,2.7252024140491047,39,47,supertrend,0,0,0,1,20,15,20,0.1,10,0,2917,497.73000000000434,0.5371957490572506,-124.76900000000008,492 days 00:00:00
587,53,2.1276383950063384,22,23,supertrend,0,0,0,1,5,40,15,0.1,10,0,4333,114.25000000000387,0.3861066235864297,-259.4279999999975,1709 days 09:00:00
588,70,0.5645730482113367,60,37,supertrend,0,0,0,1,20,10,10,0.1,10,0,9507,71.48000000000297,0.5625328705164615,-129.62499999999423,557 days 20:15:00
589,46,1.9206837434440085,82,17,supertrend,0,0,0,1,35,20,10,0.1,10,0,5089,122.0500000000061,0.500098251129888,-490.07600000000616,1415 days 00:45:00
590,94,0.5109374003476697,57,30,supertrend,0,0,0,1,15,45,10,0.1,10,0,11133,-365.64999999998054,0.5468427198419115,-627.9179999999826,503 days 14:30:00
591,96,2.8061804487238944,57,22,supertrend,0,0,0,1,10,25,10,0.1,10,0,2756,555.0100000000023,0.4401306240928882,-83.1410000000008,421 days 19:30:00
592,64,1.5407635991756166,15,6,supertrend,0,0,0,1,20,5,25,0.1,10,0,6070,-697.7400000000068,0.4270181219110379,-882.1760000000072,1160 days 18:30:00
593,42,2.6066159328221046,37,6,supertrend,0,0,0,1,10,35,25,0.1,10,0,2771,580.5600000000029,0.35618910140743415,8.454000000000246,761 days 05:30:00
594,15,2.163544525216175,92,16,supertrend,0,0,0,1,25,30,25,0.1,10,0,3999,-125.42000000000257,0.46986746686671665,-614.2670000000019,1577 days 05:30:00
595,45,2.528763764911842,75,21,supertrend,0,0,0,1,45,35,20,0.1,10,0,3425,588.7300000000123,0.48934306569343067,-97.75400000000168,562 days 20:45:00
596,29,0.9632462065623759,45,21,supertrend,0,0,0,1,5,30,15,0.1,10,0,9949,36.87000000001103,0.47311287566589605,-374.21200000000454,590 days 22:30:00
