no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate
905,61,0.5057105090706094,24,28,PPP,0,0,0,1,100,100,50,0.1,10,0,1172,2870.7000000000335,0.537542662116041
906,26,1.8333044667972809,66,39,PPP,0,0,0,1,500,450,50,0.1,10,0,499,-883.2000000001062,0.533066132264529
907,80,1.5236633897866887,16,4,PPP,0,0,0,1,100,50,250,0.1,10,0,645,-2641.8999999999796,0.4124031007751938
908,28,2.3322929670815693,36,33,PPP,0,0,0,1,150,200,50,0.1,10,0,417,191.9999999999418,0.5011990407673861
909,65,2.9592432591925113,38,42,PPP,0,0,0,1,400,450,250,0.1,10,0,287,-5514.2000000000335,0.49825783972125437
910,53,1.4951314976445682,81,20,PPP,0,0,0,1,150,350,100,0.1,10,0,690,-1625.5999999999985,0.5028985507246376
911,51,3.2454024808136595,37,42,PPP,0,0,0,1,150,100,200,0.1,10,0,264,-1352.4000000000597,0.4583333333333333
912,60,0.7428987681453453,89,30,PPP,0,0,0,1,200,50,150,0.1,10,0,950,-4549.399999999929,0.5252631578947369
913,83,3.1191612049719852,69,12,PPP,0,0,0,1,50,150,50,0.1,10,0,295,1398.1999999999607,0.2711864406779661
914,48,1.751901571029288,100,6,PPP,0,0,0,1,100,250,50,0.1,10,0,601,2628.899999999994,0.39267886855241263
915,38,2.873309991537556,44,27,PPP,0,0,0,1,100,200,200,0.1,10,0,347,1881.5999999999112,0.4409221902017291
916,76,2.3058692885294034,34,24,PPP,0,0,0,1,250,150,100,0.1,10,0,401,-2316.499999999978,0.5012468827930174
917,86,2.8078151285222575,18,5,PPP,0,0,0,1,500,450,50,0.1,10,0,295,1199.999999999971,0.38305084745762713
918,17,0.8120367441378663,28,28,PPP,0,0,0,1,50,200,250,0.1,10,0,1042,696.0999999999476,0.42802303262955854
919,18,2.591301431305881,60,40,PPP,0,0,0,1,100,250,250,0.1,10,0,362,1096.399999999936,0.4558011049723757
920,34,0.8644895854003858,41,17,PPP,0,0,0,1,200,350,250,0.1,10,0,1176,-2428.7000000000116,0.5119047619047619
921,92,2.8036809136811267,60,29,PPP,0,0,0,1,100,450,150,0.1,10,0,287,-372.3999999999942,0.3867595818815331
922,52,2.5313088464961675,92,14,PPP,0,0,0,1,500,50,50,0.1,10,0,403,1636.3999999999942,0.5210918114143921
923,34,0.953247222327966,29,35,PPP,0,0,0,1,400,200,50,0.1,10,0,801,-1132.4999999999272,0.5705368289637952
924,50,3.413637131859646,100,47,PPP,0,0,0,1,100,150,100,0.1,10,0,237,-336.20000000004075,0.38396624472573837
925,51,1.4660798944503708,78,37,PPP,0,0,0,1,350,500,250,0.1,10,0,585,-1431.5000000000728,0.5384615384615384
926,60,1.6324724901678125,42,9,PPP,0,0,0,1,50,450,250,0.1,10,0,691,5633.899999999972,0.35745296671490595
927,75,1.68971242917659,55,20,PPP,0,0,0,1,300,150,150,0.1,10,0,580,1505.2999999998792,0.5482758620689655
928,26,3.011720960968355,68,4,PPP,0,0,0,1,250,200,200,0.1,10,0,273,-1973.7999999999156,0.326007326007326
929,17,1.5900632368469414,96,13,PPP,0,0,0,1,250,50,50,0.1,10,0,699,-1274.8000000000975,0.5064377682403434
930,77,1.9693317702496063,89,29,PPP,0,0,0,1,450,400,150,0.1,10,0,451,-2385.6000000000276,0.541019955654102
931,73,2.248390364222267,90,35,PPP,0,0,0,1,50,500,150,0.1,10,0,385,1653.2999999999665,0.33506493506493507
932,53,1.3995769662709288,54,25,PPP,0,0,0,1,500,350,250,0.1,10,0,681,2422.900000000038,0.5653450807635829
933,53,2.1361342917123247,84,26,PPP,0,0,0,1,50,400,150,0.1,10,0,459,1500.1999999999534,0.32679738562091504
