no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate
759,16,1.629294033844992,63,34,supertrend,0,0,0,1,125,225,50,0.1,10,0,5975,2085.00000000012,0.5102928870292887
760,20,0.6110890599455544,18,4,supertrend,0,0,0,1,50,100,50,0.1,10,0,17529,11688.4999999997,0.42016087626219406
761,72,1.153619856250517,100,25,supertrend,0,0,0,1,175,125,75,0.1,10,0,7908,-3367.8999999999796,0.5208649468892261
762,23,2.6111478650673465,11,22,supertrend,0,0,0,1,250,225,125,0.1,10,0,3570,-5222.500000000001,0.4969187675070028
763,53,2.7774611546358994,41,29,supertrend,0,0,0,1,250,225,50,0.1,10,0,3344,-7399.899999999975,0.5122607655502392
764,61,1.7468851252629034,34,16,supertrend,0,0,0,1,175,50,25,0.1,10,0,6206,10817.60000000014,0.5135352884305511
765,16,2.594418870015777,76,6,supertrend,0,0,0,1,50,175,50,0.1,10,0,2831,4972.899999999999,0.28823737195337334
766,10,3.470291421023099,44,45,supertrend,0,0,0,1,175,50,75,0.1,10,0,2535,-5696.899999999933,0.483629191321499
767,26,2.826682781986535,19,36,supertrend,0,0,0,1,250,225,25,0.1,10,0,3251,-4081.0,0.5152260842817594
768,53,3.3785364474991333,52,37,supertrend,0,0,0,1,125,25,25,0.1,10,0,2574,-328.6000000000013,0.49417249417249415
769,34,2.299194238098866,86,32,supertrend,0,0,0,1,100,75,125,0.1,10,0,4216,6692.900000000019,0.5045066413662239
770,99,1.5588208776219163,85,32,supertrend,0,0,0,1,25,100,125,0.1,10,0,5606,980.0000000000737,0.3032465215840171
771,42,0.6233806541108631,48,40,supertrend,0,0,0,1,225,50,25,0.1,10,0,9078,-766.9999999997635,0.5503414849085702
772,52,2.3375624586782062,23,19,supertrend,0,0,0,1,125,100,100,0.1,10,0,4383,4747.1000000001,0.5023956194387406
773,31,1.3675049275643771,61,37,supertrend,0,0,0,1,250,100,100,0.1,10,0,6388,649.8000000000338,0.5396055103318722
774,12,0.9156844805008111,91,4,supertrend,0,0,0,1,100,150,100,0.1,10,0,10212,10607.599999999977,0.3962005483744614
775,51,3.0755018478460894,96,29,supertrend,0,0,0,1,200,200,100,0.1,10,0,2966,-6904.199999999983,0.5006743088334458
776,64,0.9892462572861046,30,25,supertrend,0,0,0,1,200,50,100,0.1,10,0,8838,-10044.40000000011,0.5173116089613035
777,64,3.098458340673753,98,39,supertrend,0,0,0,1,75,25,25,0.1,10,0,2838,-3714.700000000049,0.4513742071881607
778,65,2.1029257306020153,26,29,supertrend,0,0,0,1,175,175,50,0.1,10,0,4537,10967.70000000001,0.5351553890235838
779,33,2.0333854360546604,62,44,supertrend,0,0,0,1,150,75,125,0.1,10,0,4492,1510.2000000000044,0.526046304541407
780,30,0.9226268723382267,23,20,supertrend,0,0,0,1,50,25,50,0.1,10,0,10777,-2419.49999999995,0.4778695369768952
781,93,1.502399669399258,95,5,supertrend,0,0,0,1,200,50,125,0.1,10,0,6195,10858.000000000087,0.44390637610976597
782,83,0.7580246838206094,72,40,supertrend,0,0,0,1,200,25,25,0.1,10,0,8054,-3039.7999999998683,0.5293022100819469
783,98,0.6599901412487886,26,36,supertrend,0,0,0,1,250,200,75,0.1,10,0,9038,2276.4000000001643,0.5459172383270635
784,82,1.9105819284690815,38,27,supertrend,0,0,0,1,250,25,25,0.1,10,0,4946,-1045.4999999998781,0.5135463000404367
785,94,0.6407388536748433,55,35,supertrend,0,0,0,1,175,200,50,0.1,10,0,9304,29.600000000056752,0.5451418744625968
786,52,1.758594905207996,85,5,supertrend,0,0,0,1,250,175,75,0.1,10,0,5420,3350.3000000001557,0.41346863468634687
787,10,2.8523826705225317,53,17,supertrend,0,0,0,1,175,50,25,0.1,10,0,2665,470.80000000003383,0.4574108818011257
788,51,1.1890358772346903,100,18,supertrend,0,0,0,1,225,100,50,0.1,10,0,8958,-1024.8000000001584,0.5160750167448092
789,71,2.8270462684481186,72,5,supertrend,0,0,0,1,175,25,100,0.1,10,0,2838,2361.599999999914,0.4904862579281184
790,63,2.389806392254925,98,50,supertrend,0,0,0,1,250,50,100,0.1,10,0,3552,-2130.500000000022,0.5301238738738738
791,31,1.322962950290325,59,23,supertrend,0,0,0,1,175,250,125,0.1,10,0,7808,9098.800000000238,0.53125
792,66,0.585575523752211,26,14,supertrend,0,0,0,1,100,25,50,0.1,10,0,15707,-5686.300000000061,0.5105367033806583
793,26,0.8806914789815662,32,16,supertrend,0,0,0,1,50,50,125,0.1,10,0,12173,-485.5000000000946,0.479914565020948
794,49,1.1781596705274924,28,49,supertrend,0,0,0,1,125,175,100,0.1,10,0,6034,-474.8999999999369,0.536294332117998
795,35,2.64513752332621,37,34,supertrend,0,0,0,1,75,125,100,0.1,10,0,3530,1141.1000000000568,0.4396600566572238
796,75,1.1632553930548266,19,21,supertrend,0,0,0,1,125,100,75,0.1,10,0,8345,966.6999999999553,0.514319952067106
797,31,0.8726154946017173,48,5,supertrend,0,0,0,1,175,125,50,0.1,10,0,12981,4432.0000000002365,0.44619058624142977
798,49,1.7358879900623965,85,19,supertrend,0,0,0,1,150,25,50,0.1,10,0,6172,3568.1000000001177,0.5158781594296824
799,27,1.408976783638972,53,42,supertrend,0,0,0,1,250,50,75,0.1,10,0,5958,-3415.8999999999405,0.5349110439744881
800,65,1.1917922411083433,20,50,supertrend,0,0,0,1,225,25,75,0.1,10,0,5792,3179.4000000001333,0.5267610497237569
801,57,1.9092513889868719,69,34,supertrend,0,0,0,1,125,200,50,0.1,10,0,4874,8108.700000000041,0.5305703734099303
802,80,2.1376869916435823,17,8,supertrend,0,0,0,1,175,50,125,0.1,10,0,4508,1291.3999999999414,0.4665039929015084
803,89,0.6989408401404092,90,33,supertrend,0,0,0,1,175,200,25,0.1,10,0,9250,3478.2999999999047,0.5451891891891892
