time,bid,ask,last,volume,time_msc,flags,volume_real,jst
2025-01-24 16:34:05.852000+00:00,21875.4,21877.3,0.0,0,1737743645852,1030,0.0,2025-01-25 01:34:05.852000+09:00
2025-01-24 16:34:05.954000+00:00,21874.9,21876.8,0.0,0,1737743645954,1030,0.0,2025-01-25 01:34:05.954000+09:00
2025-01-24 16:34:06.252000+00:00,21874.6,21876.5,0.0,0,1737743646252,1030,0.0,2025-01-25 01:34:06.252000+09:00
2025-01-24 16:34:06.452000+00:00,21874.9,21876.8,0.0,0,1737743646452,1030,0.0,2025-01-25 01:34:06.452000+09:00
2025-01-24 16:34:06.753000+00:00,21875.0,21876.9,0.0,0,1737743646753,1030,0.0,2025-01-25 01:34:06.753000+09:00
2025-01-24 16:34:06.854000+00:00,21874.9,21876.8,0.0,0,1737743646854,1030,0.0,2025-01-25 01:34:06.854000+09:00
2025-01-24 16:34:07.454000+00:00,21875.0,21876.9,0.0,0,1737743647454,1030,0.0,2025-01-25 01:34:07.454000+09:00
2025-01-24 16:34:07.654000+00:00,21874.6,21876.5,0.0,0,1737743647654,1030,0.0,2025-01-25 01:34:07.654000+09:00
2025-01-24 16:34:08.056000+00:00,21875.1,21877.0,0.0,0,1737743648056,1030,0.0,2025-01-25 01:34:08.056000+09:00
2025-01-24 16:34:08.555000+00:00,21874.9,21876.8,0.0,0,1737743648555,1030,0.0,2025-01-25 01:34:08.555000+09:00
2025-01-24 16:34:08.656000+00:00,21875.1,21877.0,0.0,0,1737743648656,1030,0.0,2025-01-25 01:34:08.656000+09:00
2025-01-24 16:34:08.757000+00:00,21874.7,21876.6,0.0,0,1737743648757,1030,0.0,2025-01-25 01:34:08.757000+09:00
2025-01-24 16:34:08.958000+00:00,21874.9,21876.8,0.0,0,1737743648958,1030,0.0,2025-01-25 01:34:08.958000+09:00
2025-01-24 16:34:09.459000+00:00,21875.1,21877.0,0.0,0,1737743649459,1030,0.0,2025-01-25 01:34:09.459000+09:00
2025-01-24 16:34:09.760000+00:00,21875.0,21876.9,0.0,0,1737743649760,1030,0.0,2025-01-25 01:34:09.760000+09:00
2025-01-24 16:34:10.063000+00:00,21875.1,21877.0,0.0,0,1737743650063,1030,0.0,2025-01-25 01:34:10.063000+09:00
2025-01-24 16:34:10.361000+00:00,21875.4,21877.3,0.0,0,1737743650361,1030,0.0,2025-01-25 01:34:10.361000+09:00
2025-01-24 16:34:10.859000+00:00,21875.5,21877.4,0.0,0,1737743650859,1030,0.0,2025-01-25 01:34:10.859000+09:00
2025-01-24 16:34:11.460000+00:00,21875.9,21877.8,0.0,0,1737743651460,1030,0.0,2025-01-25 01:34:11.460000+09:00
2025-01-24 16:34:11.660000+00:00,21875.6,21877.5,0.0,0,1737743651660,1030,0.0,2025-01-25 01:34:11.660000+09:00
2025-01-24 16:34:12.162000+00:00,21875.7,21877.6,0.0,0,1737743652162,1030,0.0,2025-01-25 01:34:12.162000+09:00
2025-01-24 16:34:12.260000+00:00,21875.6,21877.5,0.0,0,1737743652260,1030,0.0,2025-01-25 01:34:12.260000+09:00
2025-01-24 16:34:12.361000+00:00,21875.9,21877.8,0.0,0,1737743652361,1030,0.0,2025-01-25 01:34:12.361000+09:00
2025-01-24 16:34:12.760000+00:00,21875.6,21877.5,0.0,0,1737743652760,1030,0.0,2025-01-25 01:34:12.760000+09:00
2025-01-24 16:34:12.960000+00:00,21875.7,21877.6,0.0,0,1737743652960,1030,0.0,2025-01-25 01:34:12.960000+09:00
2025-01-24 16:34:13.259000+00:00,21875.6,21877.5,0.0,0,1737743653259,1030,0.0,2025-01-25 01:34:13.259000+09:00
2025-01-24 16:34:13.560000+00:00,21875.7,21877.6,0.0,0,1737743653560,1030,0.0,2025-01-25 01:34:13.560000+09:00
2025-01-24 16:34:13.661000+00:00,21875.6,21877.5,0.0,0,1737743653661,1030,0.0,2025-01-25 01:34:13.661000+09:00
2025-01-24 16:34:13.761000+00:00,21876.0,21877.9,0.0,0,1737743653761,1030,0.0,2025-01-25 01:34:13.761000+09:00
2025-01-24 16:34:13.862000+00:00,21875.9,21877.8,0.0,0,1737743653862,1030,0.0,2025-01-25 01:34:13.862000+09:00
2025-01-24 16:34:13.963000+00:00,21875.6,21877.5,0.0,0,1737743653963,1030,0.0,2025-01-25 01:34:13.963000+09:00
2025-01-24 16:34:14.163000+00:00,21875.9,21877.8,0.0,0,1737743654163,1030,0.0,2025-01-25 01:34:14.163000+09:00
2025-01-24 16:34:14.463000+00:00,21875.6,21877.5,0.0,0,1737743654463,1030,0.0,2025-01-25 01:34:14.463000+09:00
2025-01-24 16:34:14.563000+00:00,21875.7,21877.6,0.0,0,1737743654563,1030,0.0,2025-01-25 01:34:14.563000+09:00
2025-01-24 16:34:14.762000+00:00,21875.6,21877.5,0.0,0,1737743654762,1030,0.0,2025-01-25 01:34:14.762000+09:00
2025-01-24 16:34:14.863000+00:00,21876.0,21877.9,0.0,0,1737743654863,1030,0.0,2025-01-25 01:34:14.863000+09:00
2025-01-24 16:34:14.963000+00:00,21875.9,21877.8,0.0,0,1737743654963,1030,0.0,2025-01-25 01:34:14.963000+09:00
2025-01-24 16:34:15.063000+00:00,21876.0,21877.9,0.0,0,1737743655063,1030,0.0,2025-01-25 01:34:15.063000+09:00
2025-01-24 16:34:15.162000+00:00,21875.9,21877.8,0.0,0,1737743655162,1030,0.0,2025-01-25 01:34:15.162000+09:00
2025-01-24 16:34:15.263000+00:00,21875.7,21877.6,0.0,0,1737743655263,1030,0.0,2025-01-25 01:34:15.263000+09:00
2025-01-24 16:34:15.463000+00:00,21875.6,21877.5,0.0,0,1737743655463,1030,0.0,2025-01-25 01:34:15.463000+09:00
2025-01-24 16:34:15.663000+00:00,21875.2,21877.1,0.0,0,1737743655663,1030,0.0,2025-01-25 01:34:15.663000+09:00
2025-01-24 16:34:15.963000+00:00,21875.4,21877.3,0.0,0,1737743655963,1030,0.0,2025-01-25 01:34:15.963000+09:00
2025-01-24 16:34:16.163000+00:00,21875.1,21877.0,0.0,0,1737743656163,1030,0.0,2025-01-25 01:34:16.163000+09:00
2025-01-24 16:34:16.262000+00:00,21875.4,21877.3,0.0,0,1737743656262,1030,0.0,2025-01-25 01:34:16.262000+09:00
2025-01-24 16:34:16.861000+00:00,21875.6,21877.5,0.0,0,1737743656861,1030,0.0,2025-01-25 01:34:16.861000+09:00
2025-01-24 16:34:16.962000+00:00,21875.5,21877.4,0.0,0,1737743656962,1030,0.0,2025-01-25 01:34:16.962000+09:00
2025-01-24 16:34:17.062000+00:00,21875.4,21877.3,0.0,0,1737743657062,1030,0.0,2025-01-25 01:34:17.062000+09:00
2025-01-24 16:34:17.463000+00:00,21875.5,21877.4,0.0,0,1737743657463,1030,0.0,2025-01-25 01:34:17.463000+09:00
2025-01-24 16:34:17.564000+00:00,21875.4,21877.3,0.0,0,1737743657564,1030,0.0,2025-01-25 01:34:17.564000+09:00
2025-01-24 16:34:17.865000+00:00,21875.2,21877.1,0.0,0,1737743657865,1030,0.0,2025-01-25 01:34:17.865000+09:00
2025-01-24 16:34:17.965000+00:00,21875.4,21877.3,0.0,0,1737743657965,1030,0.0,2025-01-25 01:34:17.965000+09:00
2025-01-24 16:34:18.264000+00:00,21875.5,21877.4,0.0,0,1737743658264,1030,0.0,2025-01-25 01:34:18.264000+09:00
2025-01-24 16:34:18.567000+00:00,21875.4,21877.3,0.0,0,1737743658567,1030,0.0,2025-01-25 01:34:18.567000+09:00
2025-01-24 16:34:18.765000+00:00,21875.2,21877.1,0.0,0,1737743658765,1030,0.0,2025-01-25 01:34:18.765000+09:00
2025-01-24 16:34:18.865000+00:00,21875.4,21877.3,0.0,0,1737743658865,1030,0.0,2025-01-25 01:34:18.865000+09:00
2025-01-24 16:34:19.065000+00:00,21875.5,21877.4,0.0,0,1737743659065,1030,0.0,2025-01-25 01:34:19.065000+09:00
2025-01-24 16:34:19.165000+00:00,21875.4,21877.3,0.0,0,1737743659165,1030,0.0,2025-01-25 01:34:19.165000+09:00
2025-01-24 16:34:19.566000+00:00,21875.5,21877.4,0.0,0,1737743659566,1030,0.0,2025-01-25 01:34:19.566000+09:00
2025-01-24 16:34:19.667000+00:00,21875.9,21877.8,0.0,0,1737743659667,1030,0.0,2025-01-25 01:34:19.667000+09:00
2025-01-24 16:34:19.866000+00:00,21875.7,21877.6,0.0,0,1737743659866,1030,0.0,2025-01-25 01:34:19.866000+09:00
2025-01-24 16:34:19.967000+00:00,21875.6,21877.5,0.0,0,1737743659967,1030,0.0,2025-01-25 01:34:19.967000+09:00
2025-01-24 16:34:20.068000+00:00,21875.7,21877.6,0.0,0,1737743660068,1030,0.0,2025-01-25 01:34:20.068000+09:00
2025-01-24 16:34:20.267000+00:00,21875.9,21877.8,0.0,0,1737743660267,1030,0.0,2025-01-25 01:34:20.267000+09:00
2025-01-24 16:34:20.467000+00:00,21876.4,21878.3,0.0,0,1737743660467,1030,0.0,2025-01-25 01:34:20.467000+09:00
2025-01-24 16:34:20.567000+00:00,21876.1,21878.0,0.0,0,1737743660567,1030,0.0,2025-01-25 01:34:20.567000+09:00
2025-01-24 16:34:20.967000+00:00,21875.9,21877.8,0.0,0,1737743660967,1030,0.0,2025-01-25 01:34:20.967000+09:00
2025-01-24 16:34:21.067000+00:00,21876.2,21878.1,0.0,0,1737743661067,1030,0.0,2025-01-25 01:34:21.067000+09:00
2025-01-24 16:34:21.367000+00:00,21876.4,21878.3,0.0,0,1737743661367,1030,0.0,2025-01-25 01:34:21.367000+09:00
2025-01-24 16:34:21.468000+00:00,21876.6,21878.5,0.0,0,1737743661468,1030,0.0,2025-01-25 01:34:21.468000+09:00
2025-01-24 16:34:21.568000+00:00,21876.5,21878.4,0.0,0,1737743661568,1030,0.0,2025-01-25 01:34:21.568000+09:00
2025-01-24 16:34:21.669000+00:00,21876.6,21878.5,0.0,0,1737743661669,1030,0.0,2025-01-25 01:34:21.669000+09:00
2025-01-24 16:34:21.970000+00:00,21876.4,21878.3,0.0,0,1737743661970,1030,0.0,2025-01-25 01:34:21.970000+09:00
2025-01-24 16:34:22.169000+00:00,21876.7,21878.6,0.0,0,1737743662169,1030,0.0,2025-01-25 01:34:22.169000+09:00
2025-01-24 16:34:22.269000+00:00,21876.6,21878.5,0.0,0,1737743662269,1030,0.0,2025-01-25 01:34:22.269000+09:00
2025-01-24 16:34:22.471000+00:00,21876.4,21878.3,0.0,0,1737743662471,1030,0.0,2025-01-25 01:34:22.471000+09:00
2025-01-24 16:34:22.870000+00:00,21876.2,21878.1,0.0,0,1737743662870,1030,0.0,2025-01-25 01:34:22.870000+09:00
2025-01-24 16:34:22.970000+00:00,21876.1,21878.0,0.0,0,1737743662970,1030,0.0,2025-01-25 01:34:22.970000+09:00
2025-01-24 16:34:23.270000+00:00,21876.4,21878.3,0.0,0,1737743663270,1030,0.0,2025-01-25 01:34:23.270000+09:00
2025-01-24 16:34:23.571000+00:00,21876.2,21878.1,0.0,0,1737743663571,1030,0.0,2025-01-25 01:34:23.571000+09:00
2025-01-24 16:34:23.671000+00:00,21876.1,21878.0,0.0,0,1737743663671,1030,0.0,2025-01-25 01:34:23.671000+09:00
2025-01-24 16:34:23.770000+00:00,21876.4,21878.3,0.0,0,1737743663770,1030,0.0,2025-01-25 01:34:23.770000+09:00
2025-01-24 16:34:24.072000+00:00,21876.2,21878.1,0.0,0,1737743664072,1030,0.0,2025-01-25 01:34:24.072000+09:00
2025-01-24 16:34:24.172000+00:00,21876.0,21877.9,0.0,0,1737743664172,1030,0.0,2025-01-25 01:34:24.172000+09:00
2025-01-24 16:34:24.271000+00:00,21876.2,21878.1,0.0,0,1737743664271,1030,0.0,2025-01-25 01:34:24.271000+09:00
2025-01-24 16:34:24.472000+00:00,21876.5,21878.4,0.0,0,1737743664472,1030,0.0,2025-01-25 01:34:24.472000+09:00
2025-01-24 16:34:24.574000+00:00,21876.4,21878.3,0.0,0,1737743664574,1030,0.0,2025-01-25 01:34:24.574000+09:00
2025-01-24 16:34:24.672000+00:00,21876.6,21878.5,0.0,0,1737743664672,1030,0.0,2025-01-25 01:34:24.672000+09:00
2025-01-24 16:34:24.773000+00:00,21876.7,21878.6,0.0,0,1737743664773,1030,0.0,2025-01-25 01:34:24.773000+09:00
2025-01-24 16:34:24.972000+00:00,21876.6,21878.5,0.0,0,1737743664972,1030,0.0,2025-01-25 01:34:24.972000+09:00
2025-01-24 16:34:25.072000+00:00,21877.5,21879.4,0.0,0,1737743665072,1030,0.0,2025-01-25 01:34:25.072000+09:00
2025-01-24 16:34:25.173000+00:00,21877.6,21879.5,0.0,0,1737743665173,1030,0.0,2025-01-25 01:34:25.173000+09:00
2025-01-24 16:34:25.272000+00:00,21877.4,21879.3,0.0,0,1737743665272,1030,0.0,2025-01-25 01:34:25.272000+09:00
2025-01-24 16:34:25.373000+00:00,21877.0,21878.9,0.0,0,1737743665373,1030,0.0,2025-01-25 01:34:25.373000+09:00
2025-01-24 16:34:25.473000+00:00,21877.1,21879.0,0.0,0,1737743665473,1030,0.0,2025-01-25 01:34:25.473000+09:00
2025-01-24 16:34:25.573000+00:00,21877.0,21878.9,0.0,0,1737743665573,1030,0.0,2025-01-25 01:34:25.573000+09:00
2025-01-24 16:34:25.673000+00:00,21877.1,21879.0,0.0,0,1737743665673,1030,0.0,2025-01-25 01:34:25.673000+09:00
2025-01-24 16:34:26.076000+00:00,21877.0,21878.9,0.0,0,1737743666076,1030,0.0,2025-01-25 01:34:26.076000+09:00
2025-01-24 16:34:26.174000+00:00,21876.7,21878.6,0.0,0,1737743666174,1030,0.0,2025-01-25 01:34:26.174000+09:00
2025-01-24 16:34:26.275000+00:00,21877.1,21879.0,0.0,0,1737743666275,1030,0.0,2025-01-25 01:34:26.275000+09:00
2025-01-24 16:34:26.374000+00:00,21877.4,21879.3,0.0,0,1737743666374,1030,0.0,2025-01-25 01:34:26.374000+09:00
2025-01-24 16:34:26.576000+00:00,21877.5,21879.4,0.0,0,1737743666576,1030,0.0,2025-01-25 01:34:26.576000+09:00
2025-01-24 16:34:26.674000+00:00,21877.6,21879.5,0.0,0,1737743666674,1030,0.0,2025-01-25 01:34:26.674000+09:00
2025-01-24 16:34:26.775000+00:00,21877.5,21879.4,0.0,0,1737743666775,1030,0.0,2025-01-25 01:34:26.775000+09:00
2025-01-24 16:34:26.874000+00:00,21877.4,21879.3,0.0,0,1737743666874,1030,0.0,2025-01-25 01:34:26.874000+09:00
2025-01-24 16:34:27.773000+00:00,21877.5,21879.4,0.0,0,1737743667773,1030,0.0,2025-01-25 01:34:27.773000+09:00
2025-01-24 16:34:27.975000+00:00,21877.6,21879.5,0.0,0,1737743667975,1030,0.0,2025-01-25 01:34:27.975000+09:00
2025-01-24 16:34:28.076000+00:00,21877.7,21879.6,0.0,0,1737743668076,1030,0.0,2025-01-25 01:34:28.076000+09:00
2025-01-24 16:34:28.275000+00:00,21877.2,21879.1,0.0,0,1737743668275,1030,0.0,2025-01-25 01:34:28.275000+09:00
2025-01-24 16:34:28.374000+00:00,21877.4,21879.3,0.0,0,1737743668374,1030,0.0,2025-01-25 01:34:28.374000+09:00
2025-01-24 16:34:28.475000+00:00,21877.1,21879.0,0.0,0,1737743668475,1030,0.0,2025-01-25 01:34:28.475000+09:00
2025-01-24 16:34:28.575000+00:00,21877.4,21879.3,0.0,0,1737743668575,1030,0.0,2025-01-25 01:34:28.575000+09:00
2025-01-24 16:34:28.775000+00:00,21877.5,21879.4,0.0,0,1737743668775,1030,0.0,2025-01-25 01:34:28.775000+09:00
2025-01-24 16:34:29.175000+00:00,21877.4,21879.3,0.0,0,1737743669175,1030,0.0,2025-01-25 01:34:29.175000+09:00
2025-01-24 16:34:30.076000+00:00,21877.5,21879.4,0.0,0,1737743670076,1030,0.0,2025-01-25 01:34:30.076000+09:00
2025-01-24 16:34:30.175000+00:00,21877.6,21879.5,0.0,0,1737743670175,1030,0.0,2025-01-25 01:34:30.175000+09:00
2025-01-24 16:34:30.276000+00:00,21877.7,21879.6,0.0,0,1737743670276,1030,0.0,2025-01-25 01:34:30.276000+09:00
2025-01-24 16:34:30.477000+00:00,21877.6,21879.5,0.0,0,1737743670477,1030,0.0,2025-01-25 01:34:30.477000+09:00
2025-01-24 16:34:30.578000+00:00,21877.9,21879.8,0.0,0,1737743670578,1030,0.0,2025-01-25 01:34:30.578000+09:00
2025-01-24 16:34:30.677000+00:00,21878.0,21879.9,0.0,0,1737743670677,1030,0.0,2025-01-25 01:34:30.677000+09:00
2025-01-24 16:34:30.778000+00:00,21878.4,21880.3,0.0,0,1737743670778,1030,0.0,2025-01-25 01:34:30.778000+09:00
2025-01-24 16:34:31.176000+00:00,21878.2,21880.1,0.0,0,1737743671176,1030,0.0,2025-01-25 01:34:31.176000+09:00
2025-01-24 16:34:31.276000+00:00,21878.4,21880.3,0.0,0,1737743671276,1030,0.0,2025-01-25 01:34:31.276000+09:00
2025-01-24 16:34:31.377000+00:00,21878.1,21880.0,0.0,0,1737743671377,1030,0.0,2025-01-25 01:34:31.377000+09:00
2025-01-24 16:34:31.779000+00:00,21878.4,21880.3,0.0,0,1737743671779,1030,0.0,2025-01-25 01:34:31.779000+09:00
2025-01-24 16:34:31.878000+00:00,21878.2,21880.1,0.0,0,1737743671878,1030,0.0,2025-01-25 01:34:31.878000+09:00
2025-01-24 16:34:31.979000+00:00,21878.1,21880.0,0.0,0,1737743671979,1030,0.0,2025-01-25 01:34:31.979000+09:00
2025-01-24 16:34:32.276000+00:00,21877.9,21879.8,0.0,0,1737743672276,1030,0.0,2025-01-25 01:34:32.276000+09:00
2025-01-24 16:34:32.376000+00:00,21878.0,21879.9,0.0,0,1737743672376,1030,0.0,2025-01-25 01:34:32.376000+09:00
2025-01-24 16:34:32.477000+00:00,21877.9,21879.8,0.0,0,1737743672477,1030,0.0,2025-01-25 01:34:32.477000+09:00
2025-01-24 16:34:32.577000+00:00,21877.6,21879.5,0.0,0,1737743672577,1030,0.0,2025-01-25 01:34:32.577000+09:00
2025-01-24 16:34:32.778000+00:00,21878.0,21879.9,0.0,0,1737743672778,1030,0.0,2025-01-25 01:34:32.778000+09:00
2025-01-24 16:34:32.877000+00:00,21877.7,21879.6,0.0,0,1737743672877,1030,0.0,2025-01-25 01:34:32.877000+09:00
2025-01-24 16:34:33.077000+00:00,21878.0,21879.9,0.0,0,1737743673077,1030,0.0,2025-01-25 01:34:33.077000+09:00
2025-01-24 16:34:33.177000+00:00,21877.9,21879.8,0.0,0,1737743673177,1030,0.0,2025-01-25 01:34:33.177000+09:00
2025-01-24 16:34:33.376000+00:00,21877.7,21879.6,0.0,0,1737743673376,1030,0.0,2025-01-25 01:34:33.376000+09:00
2025-01-24 16:34:33.578000+00:00,21877.9,21879.8,0.0,0,1737743673578,1030,0.0,2025-01-25 01:34:33.578000+09:00
2025-01-24 16:34:33.777000+00:00,21877.7,21879.6,0.0,0,1737743673777,1030,0.0,2025-01-25 01:34:33.777000+09:00
2025-01-24 16:34:33.978000+00:00,21878.0,21879.9,0.0,0,1737743673978,1030,0.0,2025-01-25 01:34:33.978000+09:00
2025-01-24 16:34:34.277000+00:00,21877.9,21879.8,0.0,0,1737743674277,1030,0.0,2025-01-25 01:34:34.277000+09:00
2025-01-24 16:34:34.776000+00:00,21877.6,21879.5,0.0,0,1737743674776,1030,0.0,2025-01-25 01:34:34.776000+09:00
2025-01-24 16:34:35.077000+00:00,21877.9,21879.8,0.0,0,1737743675077,1030,0.0,2025-01-25 01:34:35.077000+09:00
2025-01-24 16:34:35.176000+00:00,21878.0,21879.9,0.0,0,1737743675176,1030,0.0,2025-01-25 01:34:35.176000+09:00
2025-01-24 16:34:35.277000+00:00,21877.6,21879.5,0.0,0,1737743675277,1030,0.0,2025-01-25 01:34:35.277000+09:00
2025-01-24 16:34:35.478000+00:00,21877.2,21879.1,0.0,0,1737743675478,1030,0.0,2025-01-25 01:34:35.478000+09:00
2025-01-24 16:34:35.578000+00:00,21877.1,21879.0,0.0,0,1737743675578,1030,0.0,2025-01-25 01:34:35.578000+09:00
2025-01-24 16:34:35.777000+00:00,21877.0,21878.9,0.0,0,1737743675777,1030,0.0,2025-01-25 01:34:35.777000+09:00
2025-01-24 16:34:35.877000+00:00,21876.6,21878.5,0.0,0,1737743675877,1030,0.0,2025-01-25 01:34:35.877000+09:00
2025-01-24 16:34:35.977000+00:00,21876.5,21878.4,0.0,0,1737743675977,1030,0.0,2025-01-25 01:34:35.977000+09:00
2025-01-24 16:34:36.578000+00:00,21876.4,21878.3,0.0,0,1737743676578,1030,0.0,2025-01-25 01:34:36.578000+09:00
2025-01-24 16:34:36.677000+00:00,21876.6,21878.5,0.0,0,1737743676677,1030,0.0,2025-01-25 01:34:36.677000+09:00
2025-01-24 16:34:37.179000+00:00,21876.7,21878.6,0.0,0,1737743677179,1030,0.0,2025-01-25 01:34:37.179000+09:00
2025-01-24 16:34:37.277000+00:00,21876.9,21878.8,0.0,0,1737743677277,1030,0.0,2025-01-25 01:34:37.277000+09:00
2025-01-24 16:34:37.579000+00:00,21876.6,21878.5,0.0,0,1737743677579,1030,0.0,2025-01-25 01:34:37.579000+09:00
2025-01-24 16:34:37.978000+00:00,21876.9,21878.8,0.0,0,1737743677978,1030,0.0,2025-01-25 01:34:37.978000+09:00
2025-01-24 16:34:38.477000+00:00,21877.4,21879.3,0.0,0,1737743678477,1030,0.0,2025-01-25 01:34:38.477000+09:00
2025-01-24 16:34:38.577000+00:00,21877.6,21879.5,0.0,0,1737743678577,1030,0.0,2025-01-25 01:34:38.577000+09:00
2025-01-24 16:34:38.678000+00:00,21877.7,21879.6,0.0,0,1737743678678,1030,0.0,2025-01-25 01:34:38.678000+09:00
2025-01-24 16:34:39.278000+00:00,21878.1,21880.0,0.0,0,1737743679278,1030,0.0,2025-01-25 01:34:39.278000+09:00
2025-01-24 16:34:39.379000+00:00,21878.0,21879.9,0.0,0,1737743679379,1030,0.0,2025-01-25 01:34:39.379000+09:00
2025-01-24 16:34:39.478000+00:00,21878.1,21880.0,0.0,0,1737743679478,1030,0.0,2025-01-25 01:34:39.478000+09:00
2025-01-24 16:34:39.777000+00:00,21878.4,21880.3,0.0,0,1737743679777,1030,0.0,2025-01-25 01:34:39.777000+09:00
2025-01-24 16:34:39.878000+00:00,21878.2,21880.1,0.0,0,1737743679878,1030,0.0,2025-01-25 01:34:39.878000+09:00
2025-01-24 16:34:40.078000+00:00,21878.1,21880.0,0.0,0,1737743680078,1030,0.0,2025-01-25 01:34:40.078000+09:00
2025-01-24 16:34:40.579000+00:00,21878.4,21880.3,0.0,0,1737743680579,1030,0.0,2025-01-25 01:34:40.579000+09:00
2025-01-24 16:34:41.081000+00:00,21878.5,21880.4,0.0,0,1737743681081,1030,0.0,2025-01-25 01:34:41.081000+09:00
2025-01-24 16:34:41.180000+00:00,21878.2,21880.1,0.0,0,1737743681180,1030,0.0,2025-01-25 01:34:41.180000+09:00
2025-01-24 16:34:41.481000+00:00,21878.4,21880.3,0.0,0,1737743681481,1030,0.0,2025-01-25 01:34:41.481000+09:00
2025-01-24 16:34:41.980000+00:00,21878.5,21880.4,0.0,0,1737743681980,1030,0.0,2025-01-25 01:34:41.980000+09:00
2025-01-24 16:34:42.180000+00:00,21878.4,21880.3,0.0,0,1737743682180,1030,0.0,2025-01-25 01:34:42.180000+09:00
2025-01-24 16:34:42.380000+00:00,21878.2,21880.1,0.0,0,1737743682380,1030,0.0,2025-01-25 01:34:42.380000+09:00
2025-01-24 16:34:42.480000+00:00,21878.4,21880.3,0.0,0,1737743682480,1030,0.0,2025-01-25 01:34:42.480000+09:00
2025-01-24 16:34:42.581000+00:00,21878.6,21880.5,0.0,0,1737743682581,1030,0.0,2025-01-25 01:34:42.581000+09:00
2025-01-24 16:34:42.881000+00:00,21878.5,21880.4,0.0,0,1737743682881,1030,0.0,2025-01-25 01:34:42.881000+09:00
2025-01-24 16:34:42.981000+00:00,21878.4,21880.3,0.0,0,1737743682981,1030,0.0,2025-01-25 01:34:42.981000+09:00
