no,p1.atr_window,p1.atr_multiply,p1.ma_window,p1.short_term,p2.strategy,p2.begin_hour,p2.begin_minute,p2.hours,p2.sl.method,p2.sl.value,p2.target_profit,p2.trail_stop,p2.volume,p2.position_max,p2.timelimit,trade_num,profit,win_rate,drawdown,t_drawdown
397,27,0.7656687580893009,50,15,supertrend,0,0,0,1,100,250,150,0.1,10,0,1447,1455.0,0.42709053213545267,-3802.0,105 days 19:45:00
398,32,1.0610837949369614,90,35,supertrend,0,0,0,1,400,150,100,0.1,10,0,793,12327.0,0.5548549810844893,-2028.0,54 days 03:00:00
399,30,0.7706700566699304,55,24,supertrend,0,0,0,1,50,100,150,0.1,10,0,1157,-3689.0,0.28349178910976663,-3811.0,54 days 12:15:00
400,84,2.4302439234671946,88,10,supertrend,0,0,0,1,350,400,50,0.1,10,0,354,-4756.0,0.3898305084745763,-6108.0,38 days 08:30:00
401,57,2.3205006470990295,75,24,supertrend,0,0,0,1,300,200,200,0.1,10,0,422,997.0,0.4834123222748815,-3805.0,80 days 08:15:00
402,94,3.181401686301875,56,41,supertrend,0,0,0,1,50,250,200,0.1,10,0,263,-2156.0,0.19391634980988592,-3497.0,60 days 09:00:00
403,79,1.964144909663817,63,28,supertrend,0,0,0,1,50,300,100,0.1,10,0,517,4505.0,0.2437137330754352,-999.0,60 days 21:30:00
404,84,1.9375952008177117,85,46,supertrend,0,0,0,1,150,400,150,0.1,10,0,447,-3266.0,0.37583892617449666,-4763.0,74 days 01:15:00
405,83,2.3291641343213954,82,27,supertrend,0,0,0,1,50,200,200,0.1,10,0,416,-814.0,0.21153846153846154,-1592.0,45 days 20:45:00
406,20,2.8188135311256444,76,38,supertrend,0,0,0,1,250,200,100,0.1,10,0,329,4897.0,0.48632218844984804,-1960.0,36 days 14:00:00
407,71,1.092187458270152,33,44,supertrend,0,0,0,1,150,400,200,0.1,10,0,697,11122.0,0.4533715925394548,165.0,40 days 16:15:00
408,86,2.2098452734138165,91,14,supertrend,0,0,0,1,100,400,150,0.1,10,0,440,-1034.0,0.29318181818181815,-3006.0,104 days 03:15:00
409,68,1.4159680319561696,92,38,supertrend,0,0,0,1,450,450,200,0.1,10,0,635,-3985.0,0.5149606299212598,-7956.0,90 days 08:15:00
410,78,3.4162766133884923,33,22,supertrend,0,0,0,1,300,50,100,0.1,10,0,244,2991.0,0.5040983606557377,-1484.0,84 days 06:30:00
411,19,1.894411261409135,64,36,supertrend,0,0,0,1,500,400,150,0.1,10,0,529,-223.0,0.5311909262759924,-3655.0,90 days 14:45:00
412,80,3.2857432163314115,71,11,supertrend,0,0,0,1,100,250,150,0.1,10,0,228,2325.0,0.24561403508771928,10.0,50 days 06:30:00
413,55,2.777325223979813,71,46,supertrend,0,0,0,1,500,350,100,0.1,10,0,313,3814.0,0.5463258785942492,-3316.0,111 days 15:00:00
414,86,0.5388865482684011,81,47,supertrend,0,0,0,1,100,400,100,0.1,10,0,877,3224.0,0.40364880273660203,-2022.0,103 days 14:15:00
415,30,1.335828543238331,19,9,supertrend,0,0,0,1,400,100,250,0.1,10,0,902,5158.0,0.49223946784922396,-1437.0,63 days 18:30:00
416,100,3.065113888136514,14,4,supertrend,0,0,0,1,50,50,50,0.1,10,0,242,-1679.0,0.18181818181818182,-2181.0,28 days 04:45:00
417,47,1.0944243919054886,50,44,supertrend,0,0,0,1,150,250,100,0.1,10,0,697,1800.0,0.43615494978479197,-3334.0,59 days 16:30:00
418,53,2.103330115332636,92,33,supertrend,0,0,0,1,100,50,200,0.1,10,0,465,24.0,0.4043010752688172,-1114.0,69 days 14:00:00
419,73,0.6973378985967058,49,11,supertrend,0,0,0,1,350,250,250,0.1,10,0,1692,8469.0,0.5307328605200946,-1239.0,59 days 15:45:00
420,79,1.5624747160320833,71,18,supertrend,0,0,0,1,350,100,200,0.1,10,0,714,5463.0,0.5098039215686274,-276.0,54 days 11:15:00
421,52,2.033552410475737,42,14,supertrend,0,0,0,1,300,500,250,0.1,10,0,515,-3504.0,0.4349514563106796,-6281.0,91 days 08:00:00
422,55,1.1115615369011493,100,50,supertrend,0,0,0,1,50,300,250,0.1,10,0,649,3536.0,0.2665639445300462,-338.0,62 days 23:00:00
423,14,1.809647409705211,45,5,supertrend,0,0,0,1,200,100,50,0.1,10,0,444,-1455.0,0.39864864864864863,-4433.0,43 days 07:30:00
424,62,1.1954760522753611,27,14,supertrend,0,0,0,1,300,150,200,0.1,10,0,980,8351.0,0.5295918367346939,-67.0,55 days 16:15:00
425,16,1.8755582573034038,100,5,supertrend,0,0,0,1,150,150,100,0.1,10,0,430,469.0,0.34186046511627904,-2527.0,58 days 08:00:00
